Rank,Team,Games,W-L,Goals,Per Game,Date,Academic Year
71,Wagner (MAAC),15,1-14,104,6.93,05/02/2024,2024.0
72,UMass Lowell (America East),12,0-12,79,6.58,05/02/2024,2024.0
73,Hampton (CAA),13,0-13,61,4.69,05/02/2024,2024.0
-,Le Moyne (NEC),11,3-8,99,9.00,05/02/2024,2024.0
-,Queens (NC) (ASUN),13,2-11,112,8.62,05/02/2024,2024.0
-,Lindenwood (ASUN),12,0-12,78,6.50,05/02/2024,2024.0
1,Yale (Ivy League),14,11-3,223,15.93,04/30/2024,2024.0
2,Notre Dame (ACC),11,10-1,174,15.82,04/30/2024,2024.0
3,Cornell (Ivy League),13,9-4,202,15.54,04/30/2024,2024.0
4,Duke (ACC),15,11-4,229,15.27,04/30/2024,2024.0
5,Syracuse (ACC),15,11-4,224,14.93,04/30/2024,2024.0
6,Utah (ASUN),14,10-4,208,14.86,04/30/2024,2024.0
7,Virginia (ACC),14,10-4,205,14.64,04/30/2024,2024.0
8,Army West Point (Patriot),13,11-2,188,14.46,04/30/2024,2024.0
9,Jacksonville (ASUN),16,12-4,230,14.38,04/30/2024,2024.0
10,Towson (CAA),14,11-3,199,14.21,04/30/2024,2024.0
11,Harvard (Ivy League),13,8-5,181,13.92,04/30/2024,2024.0
12,Richmond (Atlantic 10),14,9-5,194,13.86,04/30/2024,2024.0
13,Sacred Heart (MAAC),15,11-4,207,13.80,04/30/2024,2024.0
14,Penn St. (Big Ten),13,10-3,179,13.77,04/30/2024,2024.0
15,High Point (Atlantic 10),15,9-6,204,13.60,04/30/2024,2024.0
16,Boston U. (Patriot),15,9-6,203,13.53,04/30/2024,2024.0
17,Bryant (America East),14,9-5,185,13.21,04/30/2024,2024.0
18,Delaware (CAA),12,8-4,158,13.17,04/30/2024,2024.0
19,Princeton (Ivy League),13,9-4,171,13.15,04/30/2024,2024.0
20,Saint Joseph's (Atlantic 10),13,10-3,170,13.08,04/30/2024,2024.0
21,Quinnipiac (MAAC),14,9-5,183,13.07,04/30/2024,2024.0
22,Michigan (Big Ten),14,8-6,182,13.00,04/30/2024,2024.0
23,Colgate (Patriot),15,8-7,194,12.93,04/30/2024,2024.0
24,Georgetown (Big East),13,10-3,168,12.92,04/30/2024,2024.0
25,UAlbany (America East),14,7-7,178,12.71,04/30/2024,2024.0
26,Vermont (America East),14,7-7,176,12.57,04/30/2024,2024.0
27,UMBC (America East),11,5-6,137,12.45,04/30/2024,2024.0
28,North Carolina (ACC),14,7-7,173,12.36,04/30/2024,2024.0
29,Denver (Big East),13,11-2,160,12.31,04/30/2024,2024.0
30,Hofstra (CAA),15,6-9,183,12.20,04/30/2024,2024.0
30,VMI (MAAC),15,7-8,183,12.20,04/30/2024,2024.0
32,Bellarmine (ASUN),17,9-8,207,12.18,04/30/2024,2024.0
33,Lafayette (Patriot),13,6-7,157,12.08,04/30/2024,2024.0
33,Massachusetts (Atlantic 10),13,6-7,157,12.08,04/30/2024,2024.0
35,Siena (MAAC),15,8-7,180,12.00,04/30/2024,2024.0
35,Binghamton (America East),13,6-7,156,12.00,04/30/2024,2024.0
37,Johns Hopkins (Big Ten),13,10-3,155,11.92,04/30/2024,2024.0
38,Stony Brook (CAA),14,4-10,166,11.86,04/30/2024,2024.0
39,Marist (MAAC),15,8-7,177,11.80,04/30/2024,2024.0
40,NJIT (America East),14,8-6,165,11.79,04/30/2024,2024.0
41,LIU (MAAC),13,10-3,153,11.77,04/30/2024,2024.0
42,Air Force (ASUN),14,9-5,163,11.64,04/30/2024,2024.0
43,Providence (Big East),14,7-7,162,11.57,04/30/2024,2024.0
44,Loyola Maryland (Patriot),15,7-8,169,11.27,04/30/2024,2024.0
45,Fairfield (CAA),14,8-6,157,11.21,04/30/2024,2024.0
46,Navy (Patriot),15,9-6,166,11.07,04/30/2024,2024.0
47,Villanova (Big East),14,8-6,154,11.00,04/30/2024,2024.0
48,Maryland (Big Ten),12,8-4,130,10.83,04/30/2024,2024.0
49,Hobart (Atlantic 10),13,4-9,139,10.69,04/30/2024,2024.0
49,Penn (Ivy League),13,8-5,139,10.69,04/30/2024,2024.0
51,Lehigh (Patriot),14,8-6,149,10.64,04/30/2024,2024.0
51,Merrimack (America East),14,6-8,149,10.64,04/30/2024,2024.0
53,Ohio St. (Big Ten),15,6-9,158,10.53,04/30/2024,2024.0
54,Bucknell (Patriot),14,4-10,146,10.43,04/30/2024,2024.0
54,Rutgers (Big Ten),14,7-7,146,10.43,04/30/2024,2024.0
56,Robert Morris (ASUN),15,5-10,156,10.40,04/30/2024,2024.0
57,Manhattan (MAAC),15,7-8,152,10.13,04/30/2024,2024.0
58,Cleveland St. (ASUN),16,9-7,162,10.13,04/30/2024,2024.0
59,Dartmouth (Ivy League),13,3-10,131,10.08,04/30/2024,2024.0
60,Marquette (Big East),14,4-10,140,10.00,04/30/2024,2024.0
61,Drexel (CAA),14,6-8,138,9.86,04/30/2024,2024.0
62,Detroit Mercy (ASUN),13,3-10,127,9.77,04/30/2024,2024.0
63,Canisius (MAAC),15,5-10,144,9.60,04/30/2024,2024.0
64,Monmouth (CAA),13,5-8,124,9.54,04/30/2024,2024.0
65,Mercer (ASUN),14,4-10,131,9.36,04/30/2024,2024.0
66,Brown (Ivy League),14,3-11,130,9.29,04/30/2024,2024.0
67,St. John's (NY) (Big East),15,4-11,137,9.13,04/30/2024,2024.0
68,Holy Cross (Patriot),13,2-11,108,8.31,04/30/2024,2024.0
69,St. Bonaventure (Atlantic 10),12,1-11,95,7.92,04/30/2024,2024.0
70,Mount St. Mary's (MAAC),15,1-14,118,7.87,04/30/2024,2024.0
71,Wagner (MAAC),15,1-14,104,6.93,04/30/2024,2024.0
72,UMass Lowell (America East),12,0-12,79,6.58,04/30/2024,2024.0
73,Hampton (CAA),13,0-13,61,4.69,04/30/2024,2024.0
-,Le Moyne (NEC),11,3-8,99,9.00,04/30/2024,2024.0
-,Queens (NC) (ASUN),13,2-11,112,8.62,04/30/2024,2024.0
-,Lindenwood (ASUN),12,0-12,78,6.50,04/30/2024,2024.0
1,Yale (Ivy League),14,11-3,223,15.93,04/27/2024,2024.0
2,Notre Dame (ACC),11,10-1,174,15.82,04/27/2024,2024.0
3,Cornell (Ivy League),13,9-4,202,15.54,04/27/2024,2024.0
4,Duke (ACC),15,11-4,229,15.27,04/27/2024,2024.0
5,Syracuse (ACC),15,11-4,224,14.93,04/27/2024,2024.0
6,Utah (ASUN),14,10-4,208,14.86,04/27/2024,2024.0
7,Virginia (ACC),14,10-4,205,14.64,04/27/2024,2024.0
8,Army West Point (Patriot),13,11-2,188,14.46,04/27/2024,2024.0
9,Towson (CAA),14,11-3,199,14.21,04/27/2024,2024.0
10,Jacksonville (ASUN),15,11-4,213,14.20,04/27/2024,2024.0
11,Harvard (Ivy League),13,8-5,181,13.92,04/27/2024,2024.0
12,Richmond (Atlantic 10),14,9-5,194,13.86,04/27/2024,2024.0
13,Sacred Heart (MAAC),15,11-4,207,13.80,04/27/2024,2024.0
14,Penn St. (Big Ten),13,10-3,179,13.77,04/27/2024,2024.0
15,High Point (Atlantic 10),15,9-6,204,13.60,04/27/2024,2024.0
16,Boston U. (Patriot),14,8-6,185,13.21,04/27/2024,2024.0
16,Bryant (America East),14,9-5,185,13.21,04/27/2024,2024.0
18,Delaware (CAA),12,8-4,158,13.17,04/27/2024,2024.0
19,Princeton (Ivy League),13,9-4,171,13.15,04/27/2024,2024.0
20,Saint Joseph's (Atlantic 10),13,10-3,170,13.08,04/27/2024,2024.0
21,Quinnipiac (MAAC),14,9-5,183,13.07,04/27/2024,2024.0
22,Michigan (Big Ten),14,8-6,182,13.00,04/27/2024,2024.0
23,Georgetown (Big East),13,10-3,168,12.92,04/27/2024,2024.0
24,UAlbany (America East),14,7-7,178,12.71,04/27/2024,2024.0
25,Colgate (Patriot),14,8-6,177,12.64,04/27/2024,2024.0
26,Vermont (America East),14,7-7,176,12.57,04/27/2024,2024.0
27,UMBC (America East),11,5-6,137,12.45,04/27/2024,2024.0
28,North Carolina (ACC),14,7-7,173,12.36,04/27/2024,2024.0
29,Denver (Big East),13,11-2,160,12.31,04/27/2024,2024.0
30,Hofstra (CAA),15,6-9,183,12.20,04/27/2024,2024.0
30,VMI (MAAC),15,7-8,183,12.20,04/27/2024,2024.0
32,Bellarmine (ASUN),16,9-7,195,12.19,04/27/2024,2024.0
33,Lafayette (Patriot),13,6-7,157,12.08,04/27/2024,2024.0
33,Massachusetts (Atlantic 10),13,6-7,157,12.08,04/27/2024,2024.0
35,Siena (MAAC),15,8-7,180,12.00,04/27/2024,2024.0
35,Binghamton (America East),13,6-7,156,12.00,04/27/2024,2024.0
37,Johns Hopkins (Big Ten),13,10-3,155,11.92,04/27/2024,2024.0
38,Stony Brook (CAA),14,4-10,166,11.86,04/27/2024,2024.0
39,Marist (MAAC),15,8-7,177,11.80,04/27/2024,2024.0
40,NJIT (America East),14,8-6,165,11.79,04/27/2024,2024.0
41,LIU (MAAC),13,10-3,153,11.77,04/27/2024,2024.0
42,Air Force (ASUN),14,9-5,163,11.64,04/27/2024,2024.0
43,Providence (Big East),14,7-7,162,11.57,04/27/2024,2024.0
44,Loyola Maryland (Patriot),14,7-7,159,11.36,04/27/2024,2024.0
45,Fairfield (CAA),14,8-6,157,11.21,04/27/2024,2024.0
46,Navy (Patriot),14,8-6,154,11.00,04/27/2024,2024.0
46,Villanova (Big East),14,8-6,154,11.00,04/27/2024,2024.0
48,Maryland (Big Ten),12,8-4,130,10.83,04/27/2024,2024.0
49,Hobart (Atlantic 10),13,4-9,139,10.69,04/27/2024,2024.0
49,Penn (Ivy League),13,8-5,139,10.69,04/27/2024,2024.0
51,Lehigh (Patriot),14,8-6,149,10.64,04/27/2024,2024.0
51,Merrimack (America East),14,6-8,149,10.64,04/27/2024,2024.0
53,Ohio St. (Big Ten),15,6-9,158,10.53,04/27/2024,2024.0
54,Bucknell (Patriot),14,4-10,146,10.43,04/27/2024,2024.0
54,Rutgers (Big Ten),14,7-7,146,10.43,04/27/2024,2024.0
56,Robert Morris (ASUN),14,5-9,144,10.29,04/27/2024,2024.0
57,Manhattan (MAAC),15,7-8,152,10.13,04/27/2024,2024.0
58,Dartmouth (Ivy League),13,3-10,131,10.08,04/27/2024,2024.0
59,Marquette (Big East),14,4-10,140,10.00,04/27/2024,2024.0
60,Drexel (CAA),14,6-8,138,9.86,04/27/2024,2024.0
61,Cleveland St. (ASUN),15,8-7,147,9.80,04/27/2024,2024.0
62,Detroit Mercy (ASUN),13,3-10,127,9.77,04/27/2024,2024.0
63,Canisius (MAAC),15,5-10,144,9.60,04/27/2024,2024.0
64,Monmouth (CAA),13,5-8,124,9.54,04/27/2024,2024.0
65,Mercer (ASUN),14,4-10,131,9.36,04/27/2024,2024.0
66,Brown (Ivy League),14,3-11,130,9.29,04/27/2024,2024.0
67,St. John's (NY) (Big East),15,4-11,137,9.13,04/27/2024,2024.0
68,Holy Cross (Patriot),13,2-11,108,8.31,04/27/2024,2024.0
69,St. Bonaventure (Atlantic 10),12,1-11,95,7.92,04/27/2024,2024.0
70,Mount St. Mary's (MAAC),15,1-14,118,7.87,04/27/2024,2024.0
71,Wagner (MAAC),15,1-14,104,6.93,04/27/2024,2024.0
72,UMass Lowell (America East),12,0-12,79,6.58,04/27/2024,2024.0
73,Hampton (CAA),13,0-13,61,4.69,04/27/2024,2024.0
-,Le Moyne (NEC),11,3-8,99,9.00,04/27/2024,2024.0
-,Queens (NC) (ASUN),13,2-11,112,8.62,04/27/2024,2024.0
-,Lindenwood (ASUN),12,0-12,78,6.50,04/27/2024,2024.0
1,Yale (Ivy League),13,11-2,215,16.54,04/26/2024,2024.0
2,Notre Dame (ACC),10,9-1,163,16.30,04/26/2024,2024.0
3,Cornell (Ivy League),12,8-4,187,15.58,04/26/2024,2024.0
4,Duke (ACC),14,11-3,217,15.50,04/26/2024,2024.0
5,Virginia (ACC),13,10-3,196,15.08,04/26/2024,2024.0
6,Syracuse (ACC),15,11-4,224,14.93,04/26/2024,2024.0
7,Army West Point (Patriot),13,11-2,188,14.46,04/26/2024,2024.0
8,Richmond (Atlantic 10),13,9-4,185,14.23,04/26/2024,2024.0
9,Harvard (Ivy League),12,7-5,170,14.17,04/26/2024,2024.0
10,Utah (ASUN),13,9-4,183,14.08,04/26/2024,2024.0
11,Sacred Heart (MAAC),15,11-4,207,13.80,04/26/2024,2024.0
12,Penn St. (Big Ten),12,9-3,165,13.75,04/26/2024,2024.0
13,Jacksonville (ASUN),14,10-4,191,13.64,04/26/2024,2024.0
14,High Point (Atlantic 10),15,9-6,204,13.60,04/26/2024,2024.0
15,Towson (CAA),14,11-3,188,13.43,04/26/2024,2024.0
16,Saint Joseph's (Atlantic 10),12,9-3,160,13.33,04/26/2024,2024.0
17,Bryant (America East),13,9-4,171,13.15,04/26/2024,2024.0
18,Quinnipiac (MAAC),13,9-4,170,13.08,04/26/2024,2024.0
19,Princeton (Ivy League),12,8-4,156,13.00,04/26/2024,2024.0
20,Michigan (Big Ten),13,7-6,167,12.85,04/26/2024,2024.0
21,Bellarmine (ASUN),15,9-6,188,12.53,04/26/2024,2024.0
22,UMBC (America East),10,5-5,124,12.40,04/26/2024,2024.0
23,Vermont (America East),13,6-7,161,12.38,04/26/2024,2024.0
24,Delaware (CAA),12,8-4,148,12.33,04/26/2024,2024.0
25,Denver (Big East),13,11-2,160,12.31,04/26/2024,2024.0
25,UAlbany (America East),13,6-7,160,12.31,04/26/2024,2024.0
27,Boston U. (Patriot),14,8-6,172,12.29,04/26/2024,2024.0
27,Hofstra (CAA),14,5-9,172,12.29,04/26/2024,2024.0
29,VMI (MAAC),15,7-8,183,12.20,04/26/2024,2024.0
30,Binghamton (America East),12,6-6,146,12.17,04/26/2024,2024.0
31,North Carolina (ACC),13,6-7,158,12.15,04/26/2024,2024.0
32,Lafayette (Patriot),13,6-7,157,12.08,04/26/2024,2024.0
32,Massachusetts (Atlantic 10),13,6-7,157,12.08,04/26/2024,2024.0
32,Stony Brook (CAA),13,4-9,157,12.08,04/26/2024,2024.0
35,Marist (MAAC),14,8-6,168,12.00,04/26/2024,2024.0
35,Siena (MAAC),14,7-7,168,12.00,04/26/2024,2024.0
35,Georgetown (Big East),13,10-3,156,12.00,04/26/2024,2024.0
38,Johns Hopkins (Big Ten),13,10-3,155,11.92,04/26/2024,2024.0
39,Colgate (Patriot),14,8-6,165,11.79,04/26/2024,2024.0
40,LIU (MAAC),13,10-3,153,11.77,04/26/2024,2024.0
40,NJIT (America East),13,7-6,153,11.77,04/26/2024,2024.0
42,Providence (Big East),14,7-7,162,11.57,04/26/2024,2024.0
43,Air Force (ASUN),13,8-5,149,11.46,04/26/2024,2024.0
44,Loyola Maryland (Patriot),14,7-7,159,11.36,04/26/2024,2024.0
45,Navy (Patriot),14,8-6,154,11.00,04/26/2024,2024.0
46,Maryland (Big Ten),12,8-4,130,10.83,04/26/2024,2024.0
47,Villanova (Big East),14,8-6,150,10.71,04/26/2024,2024.0
48,Fairfield (CAA),13,7-6,139,10.69,04/26/2024,2024.0
48,Penn (Ivy League),13,8-5,139,10.69,04/26/2024,2024.0
50,Hobart (Atlantic 10),12,3-9,128,10.67,04/26/2024,2024.0
51,Lehigh (Patriot),14,8-6,149,10.64,04/26/2024,2024.0
51,Ohio St. (Big Ten),14,6-8,149,10.64,04/26/2024,2024.0
53,Rutgers (Big Ten),13,7-6,138,10.62,04/26/2024,2024.0
54,Bucknell (Patriot),14,4-10,146,10.43,04/26/2024,2024.0
55,Merrimack (America East),13,5-8,133,10.23,04/26/2024,2024.0
55,Robert Morris (ASUN),13,5-8,133,10.23,04/26/2024,2024.0
57,Dartmouth (Ivy League),12,3-9,121,10.08,04/26/2024,2024.0
58,Marquette (Big East),14,4-10,140,10.00,04/26/2024,2024.0
59,Detroit Mercy (ASUN),12,3-9,119,9.92,04/26/2024,2024.0
60,Drexel (CAA),14,6-8,138,9.86,04/26/2024,2024.0
60,Manhattan (MAAC),14,6-8,138,9.86,04/26/2024,2024.0
62,Canisius (MAAC),15,5-10,144,9.60,04/26/2024,2024.0
63,Cleveland St. (ASUN),14,7-7,134,9.57,04/26/2024,2024.0
64,Monmouth (CAA),13,5-8,124,9.54,04/26/2024,2024.0
65,Brown (Ivy League),13,3-10,120,9.23,04/26/2024,2024.0
66,St. John's (NY) (Big East),15,4-11,137,9.13,04/26/2024,2024.0
67,Mercer (ASUN),13,3-10,118,9.08,04/26/2024,2024.0
68,Holy Cross (Patriot),13,2-11,108,8.31,04/26/2024,2024.0
69,Mount St. Mary's (MAAC),15,1-14,118,7.87,04/26/2024,2024.0
70,St. Bonaventure (Atlantic 10),11,1-10,85,7.73,04/26/2024,2024.0
71,Wagner (MAAC),15,1-14,104,6.93,04/26/2024,2024.0
72,UMass Lowell (America East),11,0-11,75,6.82,04/26/2024,2024.0
73,Hampton (CAA),12,0-12,53,4.42,04/26/2024,2024.0
-,Le Moyne (NEC),11,3-8,99,9.00,04/26/2024,2024.0
-,Queens (NC) (ASUN),12,2-10,104,8.67,04/26/2024,2024.0
-,Lindenwood (ASUN),11,0-11,67,6.09,04/26/2024,2024.0
1,Yale (Ivy League),13,11-2,215,16.54,04/25/2024,2024.0
2,Notre Dame (ACC),10,9-1,163,16.30,04/25/2024,2024.0
3,Cornell (Ivy League),12,8-4,187,15.58,04/25/2024,2024.0
4,Duke (ACC),14,11-3,217,15.50,04/25/2024,2024.0
5,Virginia (ACC),13,10-3,196,15.08,04/25/2024,2024.0
6,Syracuse (ACC),15,11-4,224,14.93,04/25/2024,2024.0
7,Army West Point (Patriot),12,10-2,175,14.58,04/25/2024,2024.0
8,Towson (CAA),13,10-3,188,14.46,04/25/2024,2024.0
9,Richmond (Atlantic 10),13,9-4,185,14.23,04/25/2024,2024.0
10,Harvard (Ivy League),12,7-5,170,14.17,04/25/2024,2024.0
11,Utah (ASUN),13,9-4,183,14.08,04/25/2024,2024.0
12,Sacred Heart (MAAC),15,11-4,207,13.80,04/25/2024,2024.0
13,Penn St. (Big Ten),12,9-3,165,13.75,04/25/2024,2024.0
14,Jacksonville (ASUN),14,10-4,191,13.64,04/25/2024,2024.0
15,Delaware (CAA),11,8-3,148,13.45,04/25/2024,2024.0
16,High Point (Atlantic 10),14,8-6,187,13.36,04/25/2024,2024.0
17,Saint Joseph's (Atlantic 10),12,9-3,160,13.33,04/25/2024,2024.0
18,Boston U. (Patriot),13,7-6,172,13.23,04/25/2024,2024.0
19,Bryant (America East),13,9-4,171,13.15,04/25/2024,2024.0
20,Quinnipiac (MAAC),13,9-4,170,13.08,04/25/2024,2024.0
21,Georgetown (Big East),12,9-3,156,13.00,04/25/2024,2024.0
21,Princeton (Ivy League),12,8-4,156,13.00,04/25/2024,2024.0
23,Michigan (Big Ten),13,7-6,167,12.85,04/25/2024,2024.0
24,Colgate (Patriot),13,8-5,165,12.69,04/25/2024,2024.0
25,Bellarmine (ASUN),15,9-6,188,12.53,04/25/2024,2024.0
26,UMBC (America East),10,5-5,124,12.40,04/25/2024,2024.0
27,Vermont (America East),13,6-7,161,12.38,04/25/2024,2024.0
28,UAlbany (America East),13,6-7,160,12.31,04/25/2024,2024.0
29,Hofstra (CAA),14,5-9,172,12.29,04/25/2024,2024.0
30,Massachusetts (Atlantic 10),12,6-6,147,12.25,04/25/2024,2024.0
31,VMI (MAAC),15,7-8,183,12.20,04/25/2024,2024.0
32,Binghamton (America East),12,6-6,146,12.17,04/25/2024,2024.0
33,North Carolina (ACC),13,6-7,158,12.15,04/25/2024,2024.0
34,Denver (Big East),12,10-2,145,12.08,04/25/2024,2024.0
34,Lafayette (Patriot),12,6-6,145,12.08,04/25/2024,2024.0
36,Stony Brook (CAA),13,4-9,157,12.08,04/25/2024,2024.0
37,Marist (MAAC),14,8-6,168,12.00,04/25/2024,2024.0
37,Siena (MAAC),14,7-7,168,12.00,04/25/2024,2024.0
39,Johns Hopkins (Big Ten),13,10-3,155,11.92,04/25/2024,2024.0
40,LIU (MAAC),13,10-3,153,11.77,04/25/2024,2024.0
40,NJIT (America East),13,7-6,153,11.77,04/25/2024,2024.0
42,Villanova (Big East),13,8-5,150,11.54,04/25/2024,2024.0
43,Air Force (ASUN),13,8-5,149,11.46,04/25/2024,2024.0
44,Loyola Maryland (Patriot),13,7-6,148,11.38,04/25/2024,2024.0
45,Providence (Big East),13,6-7,146,11.23,04/25/2024,2024.0
46,Navy (Patriot),13,7-6,141,10.85,04/25/2024,2024.0
47,Maryland (Big Ten),12,8-4,130,10.83,04/25/2024,2024.0
48,Fairfield (CAA),13,7-6,139,10.69,04/25/2024,2024.0
48,Penn (Ivy League),13,8-5,139,10.69,04/25/2024,2024.0
50,Hobart (Atlantic 10),12,3-9,128,10.67,04/25/2024,2024.0
51,Ohio St. (Big Ten),14,6-8,149,10.64,04/25/2024,2024.0
52,Rutgers (Big Ten),13,7-6,138,10.62,04/25/2024,2024.0
53,Lehigh (Patriot),13,7-6,136,10.46,04/25/2024,2024.0
54,Bucknell (Patriot),13,4-9,134,10.31,04/25/2024,2024.0
55,Merrimack (America East),13,5-8,133,10.23,04/25/2024,2024.0
55,Robert Morris (ASUN),13,5-8,133,10.23,04/25/2024,2024.0
57,Drexel (CAA),13,5-8,132,10.15,04/25/2024,2024.0
58,Dartmouth (Ivy League),12,3-9,121,10.08,04/25/2024,2024.0
59,Marquette (Big East),13,4-9,131,10.08,04/25/2024,2024.0
60,Monmouth (CAA),12,5-7,120,10.00,04/25/2024,2024.0
61,Detroit Mercy (ASUN),12,3-9,119,9.92,04/25/2024,2024.0
62,Manhattan (MAAC),14,6-8,138,9.86,04/25/2024,2024.0
63,Canisius (MAAC),15,5-10,144,9.60,04/25/2024,2024.0
64,Cleveland St. (ASUN),14,7-7,134,9.57,04/25/2024,2024.0
65,Brown (Ivy League),13,3-10,120,9.23,04/25/2024,2024.0
66,Mercer (ASUN),13,3-10,118,9.08,04/25/2024,2024.0
67,St. John's (NY) (Big East),14,4-10,124,8.86,04/25/2024,2024.0
68,Holy Cross (Patriot),13,2-11,108,8.31,04/25/2024,2024.0
69,Mount St. Mary's (MAAC),15,1-14,118,7.87,04/25/2024,2024.0
70,St. Bonaventure (Atlantic 10),11,1-10,85,7.73,04/25/2024,2024.0
71,Wagner (MAAC),15,1-14,104,6.93,04/25/2024,2024.0
72,UMass Lowell (America East),11,0-11,75,6.82,04/25/2024,2024.0
73,Hampton (CAA),12,0-12,53,4.42,04/25/2024,2024.0
-,Le Moyne (NEC),11,3-8,99,9.00,04/25/2024,2024.0
-,Queens (NC) (ASUN),12,2-10,104,8.67,04/25/2024,2024.0
-,Lindenwood (ASUN),11,0-11,67,6.09,04/25/2024,2024.0
1,Yale (Ivy League),13,11-2,215,16.54,04/23/2024,2024.0
2,Notre Dame (ACC),10,9-1,163,16.30,04/23/2024,2024.0
3,Cornell (Ivy League),12,8-4,187,15.58,04/23/2024,2024.0
4,Duke (ACC),14,11-3,217,15.50,04/23/2024,2024.0
5,Virginia (ACC),13,10-3,196,15.08,04/23/2024,2024.0
6,Syracuse (ACC),15,11-4,224,14.93,04/23/2024,2024.0
7,Army West Point (Patriot),12,10-2,175,14.58,04/23/2024,2024.0
8,Towson (CAA),13,10-3,188,14.46,04/23/2024,2024.0
9,Richmond (Atlantic 10),13,9-4,185,14.23,04/23/2024,2024.0
10,Harvard (Ivy League),12,7-5,170,14.17,04/23/2024,2024.0
11,Sacred Heart (MAAC),15,11-4,207,13.80,04/23/2024,2024.0
12,Penn St. (Big Ten),12,9-3,165,13.75,04/23/2024,2024.0
13,Delaware (CAA),11,8-3,148,13.45,04/23/2024,2024.0
14,High Point (Atlantic 10),14,8-6,187,13.36,04/23/2024,2024.0
15,Saint Joseph's (Atlantic 10),12,9-3,160,13.33,04/23/2024,2024.0
16,Boston U. (Patriot),13,7-6,172,13.23,04/23/2024,2024.0
17,Bryant (America East),13,9-4,171,13.15,04/23/2024,2024.0
18,Quinnipiac (MAAC),13,9-4,170,13.08,04/23/2024,2024.0
19,Georgetown (Big East),12,9-3,156,13.00,04/23/2024,2024.0
19,Princeton (Ivy League),12,8-4,156,13.00,04/23/2024,2024.0
21,Michigan (Big Ten),13,7-6,167,12.85,04/23/2024,2024.0
21,Utah (ASUN),13,9-4,167,12.85,04/23/2024,2024.0
23,Colgate (Patriot),13,8-5,165,12.69,04/23/2024,2024.0
24,Bellarmine (ASUN),15,9-6,188,12.53,04/23/2024,2024.0
25,UMBC (America East),10,5-5,124,12.40,04/23/2024,2024.0
26,Vermont (America East),13,6-7,161,12.38,04/23/2024,2024.0
27,UAlbany (America East),13,6-7,160,12.31,04/23/2024,2024.0
28,Hofstra (CAA),14,5-9,172,12.29,04/23/2024,2024.0
29,Massachusetts (Atlantic 10),12,6-6,147,12.25,04/23/2024,2024.0
30,VMI (MAAC),15,7-8,183,12.20,04/23/2024,2024.0
31,Binghamton (America East),12,6-6,146,12.17,04/23/2024,2024.0
32,North Carolina (ACC),13,6-7,158,12.15,04/23/2024,2024.0
33,Denver (Big East),12,10-2,145,12.08,04/23/2024,2024.0
33,Lafayette (Patriot),12,6-6,145,12.08,04/23/2024,2024.0
35,Stony Brook (CAA),13,4-9,157,12.08,04/23/2024,2024.0
36,Marist (MAAC),14,8-6,168,12.00,04/23/2024,2024.0
36,Siena (MAAC),14,7-7,168,12.00,04/23/2024,2024.0
38,Johns Hopkins (Big Ten),13,10-3,155,11.92,04/23/2024,2024.0
39,LIU (MAAC),13,10-3,153,11.77,04/23/2024,2024.0
39,NJIT (America East),13,7-6,153,11.77,04/23/2024,2024.0
41,Villanova (Big East),13,8-5,150,11.54,04/23/2024,2024.0
42,Air Force (ASUN),13,8-5,149,11.46,04/23/2024,2024.0
43,Loyola Maryland (Patriot),13,7-6,148,11.38,04/23/2024,2024.0
44,Providence (Big East),13,6-7,146,11.23,04/23/2024,2024.0
45,Navy (Patriot),13,7-6,141,10.85,04/23/2024,2024.0
46,Maryland (Big Ten),12,8-4,130,10.83,04/23/2024,2024.0
47,Fairfield (CAA),13,7-6,139,10.69,04/23/2024,2024.0
47,Penn (Ivy League),13,8-5,139,10.69,04/23/2024,2024.0
49,Hobart (Atlantic 10),12,3-9,128,10.67,04/23/2024,2024.0
50,Ohio St. (Big Ten),14,6-8,149,10.64,04/23/2024,2024.0
51,Rutgers (Big Ten),13,7-6,138,10.62,04/23/2024,2024.0
52,Lehigh (Patriot),13,7-6,136,10.46,04/23/2024,2024.0
53,Bucknell (Patriot),13,4-9,134,10.31,04/23/2024,2024.0
54,Jacksonville (ASUN),14,10-4,144,10.29,04/23/2024,2024.0
55,Merrimack (America East),13,5-8,133,10.23,04/23/2024,2024.0
56,Drexel (CAA),13,5-8,132,10.15,04/23/2024,2024.0
57,Dartmouth (Ivy League),12,3-9,121,10.08,04/23/2024,2024.0
58,Marquette (Big East),13,4-9,131,10.08,04/23/2024,2024.0
59,Monmouth (CAA),12,5-7,120,10.00,04/23/2024,2024.0
60,Detroit Mercy (ASUN),12,3-9,119,9.92,04/23/2024,2024.0
61,Manhattan (MAAC),14,6-8,138,9.86,04/23/2024,2024.0
62,Canisius (MAAC),15,5-10,144,9.60,04/23/2024,2024.0
63,Cleveland St. (ASUN),14,7-7,134,9.57,04/23/2024,2024.0
64,Robert Morris (ASUN),13,5-8,124,9.54,04/23/2024,2024.0
65,Brown (Ivy League),13,3-10,120,9.23,04/23/2024,2024.0
66,Mercer (ASUN),13,3-10,118,9.08,04/23/2024,2024.0
67,St. John's (NY) (Big East),14,4-10,124,8.86,04/23/2024,2024.0
68,Holy Cross (Patriot),12,2-10,99,8.25,04/23/2024,2024.0
69,Mount St. Mary's (MAAC),15,1-14,118,7.87,04/23/2024,2024.0
