Rank,Team,Games,W-L,EMO Goals,Attempts,Pct.,Date,Academic Year
16,Furman (SoCon),12,2-10,13,31,0.419,04/24/2016,2016.0
17,Duke (ACC),15,9-6,18,43,0.419,04/24/2016,2016.0
18,Penn (Ivy League),13,8-5,17,41,0.415,04/24/2016,2016.0
19,Detroit Mercy (MAAC),11,2-9,14,34,0.412,04/24/2016,2016.0
20,Brown (Ivy League),13,12-1,20,49,0.408,04/24/2016,2016.0
21,Notre Dame (ACC),11,9-2,11,27,0.407,04/24/2016,2016.0
22,Princeton (Ivy League),12,4-8,17,43,0.395,04/24/2016,2016.0
23,North Carolina (ACC),13,8-5,15,38,0.395,04/24/2016,2016.0
24,Army West Point (Patriot),13,8-5,18,46,0.391,04/24/2016,2016.0
25,Boston U. (Patriot),14,8-6,16,41,0.390,04/24/2016,2016.0
26,Fairfield (CAA),14,7-7,20,52,0.385,04/24/2016,2016.0
27,Hartford (America East),14,9-5,16,42,0.381,04/24/2016,2016.0
28,Hofstra (CAA),13,9-4,21,56,0.375,04/24/2016,2016.0
28,Lafayette (Patriot),14,3-11,18,48,0.375,04/24/2016,2016.0
28,Canisius (MAAC),11,4-7,12,32,0.375,04/24/2016,2016.0
31,Yale (Ivy League),12,10-2,16,43,0.372,04/24/2016,2016.0
32,St. John's (NY) (Big East),13,1-12,13,35,0.371,04/24/2016,2016.0
33,High Point (SoCon),13,8-5,13,36,0.361,04/24/2016,2016.0
33,Bellarmine (SoCon),13,5-8,13,36,0.361,04/24/2016,2016.0
35,Bryant (NEC),13,9-4,14,39,0.359,04/24/2016,2016.0
35,UMBC (America East),13,4-9,14,39,0.359,04/24/2016,2016.0
37,Navy (Patriot),13,10-3,10,28,0.357,04/24/2016,2016.0
38,Marquette (Big East),12,9-3,11,31,0.355,04/24/2016,2016.0
38,Cornell (Ivy League),12,6-6,11,31,0.355,04/24/2016,2016.0
40,Air Force (SoCon),14,12-2,11,32,0.344,04/24/2016,2016.0
41,Rutgers (Big Ten),13,10-3,13,38,0.342,04/24/2016,2016.0
41,Ohio St. (Big Ten),14,6-8,13,38,0.342,04/24/2016,2016.0
43,Harvard (Ivy League),13,7-6,16,47,0.340,04/24/2016,2016.0
44,Saint Joseph's (NEC),12,9-3,10,30,0.333,04/24/2016,2016.0
45,Siena (MAAC),11,3-8,11,34,0.324,04/24/2016,2016.0
46,Richmond (SoCon),13,9-4,17,53,0.321,04/24/2016,2016.0
47,Massachusetts (CAA),12,4-8,13,41,0.317,04/24/2016,2016.0
48,Providence (Big East),14,7-7,13,43,0.302,04/24/2016,2016.0
49,Georgetown (Big East),13,2-11,12,40,0.300,04/24/2016,2016.0
50,Holy Cross (Patriot),14,4-10,14,47,0.298,04/24/2016,2016.0
51,Wagner (NEC),14,6-8,17,58,0.293,04/24/2016,2016.0
51,Villanova (Big East),12,8-4,17,58,0.293,04/24/2016,2016.0
53,Michigan (Big Ten),12,3-9,12,41,0.293,04/24/2016,2016.0
54,Mount St. Mary's (NEC),13,6-7,11,38,0.289,04/24/2016,2016.0
55,Quinnipiac (MAAC),11,8-3,12,42,0.286,04/24/2016,2016.0
56,Monmouth (MAAC),12,6-6,9,32,0.281,04/24/2016,2016.0
57,Sacred Heart (NEC),14,2-12,15,55,0.273,04/24/2016,2016.0
57,Hobart (NEC),13,7-6,9,33,0.273,04/24/2016,2016.0
59,Jacksonville (SoCon),12,3-9,13,48,0.271,04/24/2016,2016.0
60,Binghamton (America East),13,4-9,10,39,0.256,04/24/2016,2016.0
61,Mercer (SoCon),12,5-7,11,44,0.250,04/24/2016,2016.0
62,Dartmouth (Ivy League),13,1-12,11,45,0.244,04/24/2016,2016.0
63,Manhattan (MAAC),14,3-11,12,51,0.235,04/24/2016,2016.0
64,Drexel (CAA),13,5-8,7,30,0.233,04/24/2016,2016.0
65,Delaware (CAA),14,5-9,8,37,0.216,04/24/2016,2016.0
66,Colgate (Patriot),13,4-9,7,35,0.200,04/24/2016,2016.0
67,NJIT (Independent),14,1-13,10,51,0.196,04/24/2016,2016.0
68,VMI (SoCon),15,2-13,7,41,0.171,04/24/2016,2016.0
-,UMass Lowell (America East),15,3-12,9,35,0.257,04/24/2016,2016.0
1,Marist (MAAC),12,6-6,14,21,0.667,04/22/2016,2016.0
2,Syracuse (ACC),12,8-4,16,30,0.533,04/22/2016,2016.0
3,Virginia (ACC),13,6-7,17,33,0.515,04/22/2016,2016.0
4,Johns Hopkins (Big Ten),11,7-4,19,37,0.514,04/22/2016,2016.0
5,Stony Brook (America East),13,10-3,23,45,0.511,04/22/2016,2016.0
6,UAlbany (America East),11,9-2,20,40,0.500,04/22/2016,2016.0
7,Denver (Big East),11,10-1,17,36,0.472,04/22/2016,2016.0
8,Lehigh (Patriot),14,6-8,19,41,0.463,04/22/2016,2016.0
9,Maryland (Big Ten),12,10-2,11,24,0.458,04/22/2016,2016.0
9,Penn St. (Big Ten),13,7-6,11,24,0.458,04/22/2016,2016.0
11,Towson (CAA),12,10-2,16,35,0.457,04/22/2016,2016.0
12,Detroit Mercy (MAAC),10,2-8,14,32,0.438,04/22/2016,2016.0
13,Penn (Ivy League),12,7-5,17,39,0.436,04/22/2016,2016.0
14,Notre Dame (ACC),10,9-1,10,23,0.435,04/22/2016,2016.0
14,Bucknell (Patriot),13,9-4,10,23,0.435,04/22/2016,2016.0
16,Loyola Maryland (Patriot),13,10-3,13,30,0.433,04/22/2016,2016.0
17,Vermont (America East),13,6-7,28,65,0.431,04/22/2016,2016.0
18,Robert Morris (NEC),12,5-7,14,33,0.424,04/22/2016,2016.0
19,Duke (ACC),15,9-6,18,43,0.419,04/22/2016,2016.0
20,Princeton (Ivy League),11,4-7,16,39,0.410,04/22/2016,2016.0
21,Hartford (America East),13,9-4,15,37,0.405,04/22/2016,2016.0
22,Bryant (NEC),12,8-4,14,35,0.400,04/22/2016,2016.0
22,Furman (SoCon),11,2-9,12,30,0.400,04/22/2016,2016.0
24,Army West Point (Patriot),13,8-5,18,46,0.391,04/22/2016,2016.0
25,Yale (Ivy League),11,10-1,16,41,0.390,04/22/2016,2016.0
25,Boston U. (Patriot),14,8-6,16,41,0.390,04/22/2016,2016.0
