Date,Team,Saves per Game
2019-02-24,UAlbany,15.0
2019-02-24,Bryant,15.0
2019-02-24,Syracuse,14.67
2019-02-24,Army West Point,14.5
2019-02-24,Monmouth,14.5
2019-02-24,Delaware,14.33
2019-02-24,Canisius,14.25
2019-02-24,Georgetown,14.0
2019-02-24,Harvard,14.0
2019-02-24,Towson,14.0
2019-02-24,Virginia,13.75
2019-02-24,Ohio St.,13.75
2019-02-24,Mercer,13.67
2019-02-24,VMI,13.5
2019-02-24,Providence,13.25
2019-02-24,High Point,13.2
2019-02-24,Furman,13.0
2019-02-24,Richmond,13.0
2019-02-24,Binghamton,13.0
2019-02-24,Utah,13.0
2019-02-24,Dartmouth,13.0
2019-02-24,Rutgers,13.0
2019-02-24,Wagner,13.0
2019-02-24,Navy,12.67
2019-02-24,Massachusetts,12.67
2019-02-24,Cornell,12.5
2019-02-24,Marist,12.5
2019-02-24,Manhattan,12.25
2019-02-24,Boston U.,12.0
2019-02-24,Siena,12.0
2019-02-24,Hofstra,11.67
2019-02-24,Maryland,11.6
2019-02-24,Bucknell,11.5
2019-02-24,Hartford,11.5
2019-02-24,Penn,11.5
2019-02-24,Saint Joseph's,11.33
2019-02-24,Colgate,11.33
2019-02-24,Detroit Mercy,11.0
2019-02-24,Johns Hopkins,11.0
2019-02-24,Jacksonville,11.0
2019-02-24,Michigan,11.0
2019-02-24,Princeton,11.0
2019-02-24,Robert Morris,11.0
2019-02-24,Villanova,10.67
2019-02-24,Stony Brook,10.5
2019-02-24,St. John's,10.33
2019-02-24,Holy Cross,10.33
2019-02-24,Hobart,10.33
2019-02-24,Cleveland St.,10.0
2019-02-24,Lehigh,9.5
2019-02-24,Mount St. Mary's,9.33
2019-02-24,North Carolina,9.25
2019-02-24,Vermont,9.25
2019-02-24,Duke,9.0
2019-02-24,UMass Lowell,9.0
2019-02-24,Denver,8.75
2019-02-24,Air Force,8.5
2019-02-24,Yale,8.5
2019-02-24,Lafayette,8.4
2019-02-24,Drexel,8.33
2019-02-24,Sacred Heart,8.0
2019-02-24,Notre Dame,8.0
2019-02-24,Brown,8.0
2019-02-24,Marquette,8.0
2019-02-24,UMBC,8.0
2019-02-22,St. Bonaventure,18.0
2019-02-22,NJIT,17.0
2019-02-22,Penn St.,17.0
2019-02-22,Quinnipiac,17.0
2019-02-22,UAlbany,16.0
2019-02-22,Bryant,15.5
2019-02-22,Georgetown,15.5
2019-02-22,Loyola Maryland,15.0
2019-02-22,Delaware,15.0
2019-02-22,Hartford,15.0
2019-02-22,Binghamton,15.0
2019-02-22,Harvard,15.0
2019-02-22,Ohio St.,14.67
2019-02-22,Canisius,14.33
2019-02-22,Bellarmine,14.0
2019-02-22,VMI,14.0
2019-02-22,Syracuse,14.0
2019-02-22,Towson,14.0
2019-02-22,High Point,13.75
2019-02-22,Mercer,13.67
2019-02-22,Richmond,13.67
2019-02-22,Robert Morris,13.5
2019-02-22,Navy,13.5
2019-02-22,Furman,13.5
2019-02-22,Army West Point,13.33
2019-02-22,Rutgers,13.33
2019-02-22,Manhattan,13.33
2019-02-22,Monmouth,13.0
2019-02-22,Johns Hopkins,13.0
2019-02-22,Utah,13.0
2019-02-22,Wagner,13.0
2019-02-22,Hofstra,12.5
2019-02-22,Marist,12.5
2019-02-22,Massachusetts,12.5
2019-02-22,Bucknell,12.33
2019-02-22,Maryland,12.25
2019-02-22,Princeton,12.0
2019-02-22,Boston U.,12.0
2019-02-22,Penn,12.0
2019-02-22,Air Force,11.5
2019-02-22,Saint Joseph's,11.5
2019-02-22,Jacksonville,11.33
2019-02-22,Colgate,11.33
2019-02-22,Detroit Mercy,11.0
2019-02-22,Dartmouth,11.0
2019-02-22,Cornell,11.0
2019-02-22,Siena,11.0
2019-02-22,Mount St. Mary's,11.0
2019-02-22,Sacred Heart,10.67
2019-02-22,Villanova,10.5
2019-02-22,North Carolina,10.33
2019-02-22,Virginia,10.33
2019-02-22,Holy Cross,10.33
2019-02-22,Hobart,10.33
2019-02-22,Yale,10.0
2019-02-22,Cleveland St.,9.67
2019-02-22,Lehigh,9.67
2019-02-22,Vermont,9.67
2019-02-22,St. John's,9.5
2019-02-22,Duke,9.25
2019-02-22,Stony Brook,9.0
2019-02-22,Brown,9.0
2019-02-22,Michigan,9.0
2019-02-22,Providence,8.67
2019-02-22,Marquette,8.5
2019-02-22,UMBC,7.5
2019-02-22,Lafayette,7.5
2019-02-22,Fairfield,7.0
2019-02-22,UMass Lowell,6.5
2019-02-19,St. Bonaventure,18.0
2019-02-19,NJIT,17.0
2019-02-19,Quinnipiac,17.0
2019-02-19,Penn St.,17.0
2019-02-19,Richmond,16.0
2019-02-19,UAlbany,16.0
2019-02-19,Georgetown,15.5
2019-02-19,Bryant,15.5
2019-02-19,Harvard,15.0
2019-02-19,Hartford,15.0
2019-02-19,Delaware,15.0
2019-02-19,Loyola Maryland,15.0
2019-02-19,Binghamton,15.0
2019-02-19,Ohio St.,14.67
2019-02-19,Canisius,14.33
2019-02-19,Bellarmine,14.0
2019-02-19,VMI,14.0
2019-02-19,Syracuse,14.0
2019-02-19,Towson,14.0
2019-02-19,High Point,13.75
2019-02-19,Mercer,13.67
2019-02-19,Navy,13.5
2019-02-19,Robert Morris,13.5
2019-02-19,Furman,13.5
2019-02-19,Rutgers,13.33
2019-02-19,Army West Point,13.33
2019-02-19,Manhattan,13.33
2019-02-19,Wagner,13.0
2019-02-19,Johns Hopkins,13.0
2019-02-19,Utah,13.0
2019-02-19,Monmouth,13.0
2019-02-19,Marist,12.5
2019-02-19,Hofstra,12.5
2019-02-19,Massachusetts,12.5
2019-02-19,Maryland,12.25
2019-02-19,Boston U.,12.0
2019-02-19,Princeton,12.0
2019-02-19,Penn,12.0
2019-02-19,Air Force,11.5
2019-02-19,Saint Joseph's,11.5
2019-02-19,Bucknell,11.5
2019-02-19,Colgate,11.33
2019-02-19,Jacksonville,11.33
2019-02-19,Detroit Mercy,11.0
2019-02-19,Dartmouth,11.0
2019-02-19,Hobart,11.0
2019-02-19,Siena,11.0
2019-02-19,Mount St. Mary's,11.0
2019-02-19,Sacred Heart,10.67
2019-02-19,Villanova,10.5
2019-02-19,North Carolina,10.33
2019-02-19,Virginia,10.33
2019-02-19,Holy Cross,10.33
2019-02-19,Yale,10.0
2019-02-19,Vermont,9.67
2019-02-19,Lehigh,9.67
2019-02-19,Cleveland St.,9.67
2019-02-19,St. John's,9.5
2019-02-19,Duke,9.25
2019-02-19,Michigan,9.0
2019-02-19,Brown,9.0
2019-02-19,Stony Brook,9.0
2019-02-19,Providence,8.67
2019-02-19,Marquette,8.5
2019-02-19,UMBC,7.5
2019-02-19,Lafayette,7.5
2019-02-19,Fairfield,7.0
2019-02-19,UMass Lowell,6.5
2019-02-19,Denver,6.0
2019-02-18,St. Bonaventure,18.0
2019-02-18,Quinnipiac,17.0
2019-02-18,Penn St.,17.0
2019-02-18,NJIT,17.0
2019-02-18,UAlbany,16.0
2019-02-18,Georgetown,15.5
2019-02-18,Bryant,15.5
2019-02-18,Hartford,15.0
2019-02-18,Harvard,15.0
2019-02-18,Delaware,15.0
2019-02-18,Army West Point,15.0
2019-02-18,Loyola Maryland,15.0
2019-02-18,Binghamton,15.0
2019-02-18,Ohio St.,14.67
2019-02-18,Canisius,14.5
2019-02-18,Bellarmine,14.0
2019-02-18,VMI,14.0
2019-02-18,Manhattan,14.0
2019-02-18,Syracuse,14.0
2019-02-18,Towson,14.0
2019-02-18,High Point,13.75
2019-02-18,Mercer,13.67
2019-02-18,Furman,13.67
2019-02-18,Robert Morris,13.5
2019-02-18,Navy,13.5
2019-02-18,Rutgers,13.33
2019-02-18,Maryland,13.33
2019-02-18,Monmouth,13.0
2019-02-18,Utah,13.0
2019-02-18,Johns Hopkins,13.0
2019-02-18,Wagner,13.0
2019-02-18,Massachusetts,12.5
2019-02-18,Hofstra,12.5
2019-02-18,Bucknell,12.33
2019-02-18,Penn,12.0
2019-02-18,Princeton,12.0
2019-02-18,Holy Cross,12.0
2019-02-18,Air Force,11.5
2019-02-18,Saint Joseph's,11.5
2019-02-18,Jacksonville,11.33
2019-02-18,Detroit Mercy,11.0
2019-02-18,Mount St. Mary's,11.0
2019-02-18,Hobart,11.0
2019-02-18,Dartmouth,11.0
2019-02-18,Siena,11.0
2019-02-18,Boston U.,11.0
2019-02-18,Sacred Heart,10.5
2019-02-18,Villanova,10.5
2019-02-18,Colgate,10.5
2019-02-18,Virginia,10.33
2019-02-18,North Carolina,10.33
2019-02-18,Yale,10.0
2019-02-18,Richmond,10.0
2019-02-18,Lehigh,9.67
2019-02-18,Cleveland St.,9.67
2019-02-18,Vermont,9.67
2019-02-18,St. John's,9.5
2019-02-18,Duke,9.25
2019-02-18,UMBC,9.0
2019-02-18,Marist,9.0
2019-02-18,Michigan,9.0
2019-02-18,Stony Brook,9.0
2019-02-18,Brown,9.0
2019-02-18,Providence,8.67
2019-02-18,Marquette,8.5
2019-02-18,Lafayette,8.33
2019-02-18,Fairfield,7.0
2019-02-18,UMass Lowell,6.0
2019-02-18,Denver,6.0
2019-02-17,St. Bonaventure,18.0
2019-02-17,Quinnipiac,17.0
2019-02-17,Penn St.,17.0
2019-02-17,NJIT,17.0
2019-02-17,UAlbany,16.0
2019-02-17,Bryant,15.5
2019-02-17,Georgetown,15.5
2019-02-17,Hartford,15.0
2019-02-17,Delaware,15.0
2019-02-17,Loyola Maryland,15.0
2019-02-17,Binghamton,15.0
2019-02-17,Army West Point,15.0
2019-02-17,Ohio St.,14.67
2019-02-17,Canisius,14.5
2019-02-17,Bellarmine,14.0
2019-02-17,Harvard,14.0
2019-02-17,VMI,14.0
2019-02-17,Manhattan,14.0
2019-02-17,Syracuse,14.0
2019-02-17,Towson,14.0
2019-02-17,Furman,13.67
2019-02-17,Navy,13.5
2019-02-17,Robert Morris,13.5
2019-02-17,Rutgers,13.33
2019-02-17,Maryland,13.33
2019-02-17,Wagner,13.0
2019-02-17,Utah,13.0
2019-02-17,Holy Cross,13.0
2019-02-17,Johns Hopkins,13.0
2019-02-17,Monmouth,13.0
2019-02-17,Mercer,12.67
2019-02-17,High Point,12.67
2019-02-17,Massachusetts,12.5
2019-02-17,Hofstra,12.5
2019-02-17,Bucknell,12.33
2019-02-17,Penn,12.0
2019-02-17,Princeton,12.0
2019-02-17,Air Force,11.5
2019-02-17,Saint Joseph's,11.5
2019-02-17,Jacksonville,11.33
2019-02-17,Detroit Mercy,11.0
2019-02-17,Mount St. Mary's,11.0
2019-02-17,Dartmouth,11.0
2019-02-17,Siena,11.0
2019-02-17,Hobart,11.0
2019-02-17,Boston U.,11.0
2019-02-17,Villanova,10.5
2019-02-17,Colgate,10.5
2019-02-17,Sacred Heart,10.5
2019-02-17,North Carolina,10.33
2019-02-17,Richmond,10.0
2019-02-17,Yale,10.0
2019-02-17,Cleveland St.,9.67
2019-02-17,Lehigh,9.67
2019-02-17,Virginia,9.5
2019-02-17,St. John's,9.5
2019-02-17,Duke,9.25
2019-02-17,UMBC,9.0
2019-02-17,Marist,9.0
2019-02-17,Michigan,9.0
2019-02-17,Stony Brook,9.0
2019-02-17,Brown,9.0
2019-02-17,Vermont,8.67
2019-02-17,Providence,8.67
2019-02-17,Marquette,8.5
2019-02-17,Lafayette,8.33
2019-02-17,Fairfield,7.0
2019-02-17,UMass Lowell,6.0
2019-02-17,Denver,6.0
2019-02-15,Penn St.,18.5
2019-02-15,Loyola Maryland,18.0
2019-02-15,St. Bonaventure,18.0
2019-02-15,Air Force,17.0
2019-02-15,Army West Point,17.0
2019-02-15,Quinnipiac,17.0
2019-02-15,Georgetown,16.0
2019-02-15,Bryant,16.0
2019-02-15,Mercer,15.5
2019-02-15,Johns Hopkins,15.0
2019-02-15,Detroit Mercy,15.0
2019-02-15,Canisius,15.0
2019-02-15,Boston U.,14.5
2019-02-15,Furman,14.5
2019-02-15,NJIT,14.5
2019-02-15,Hofstra,14.0
2019-02-15,Robert Morris,14.0
2019-02-15,Syracuse,14.0
2019-02-15,Towson,14.0
2019-02-15,Navy,13.5
2019-02-15,Ohio St.,13.5
2019-02-15,Manhattan,13.0
2019-02-15,Delaware,13.0
2019-02-15,Holy Cross,13.0
2019-02-15,Wagner,13.0
2019-02-15,High Point,12.5
2019-02-15,Cleveland St.,12.0
2019-02-15,Bellarmine,12.0
2019-02-15,Utah,12.0
2019-02-15,North Carolina,11.5
2019-02-15,Bucknell,11.5
2019-02-15,Rutgers,11.5
2019-02-15,Jacksonville,11.33
2019-02-15,Mount St. Mary's,11.0
2019-02-15,Richmond,11.0
2019-02-15,Maryland,11.0
2019-02-15,Colgate,11.0
2019-02-15,Saint Joseph's,10.0
2019-02-15,Villanova,10.0
2019-02-15,Providence,10.0
2019-02-15,Hobart,10.0
2019-02-15,Denver,10.0
2019-02-15,Lehigh,9.67
2019-02-15,Virginia,9.5
2019-02-15,Duke,9.33
2019-02-15,Sacred Heart,9.0
2019-02-15,UMBC,9.0
2019-02-15,Michigan,9.0
2019-02-15,Marquette,8.5
2019-02-15,Lafayette,8.33
2019-02-15,St. John's,8.0
2019-02-15,Vermont,8.0
2019-02-15,UMass Lowell,6.0
2019-02-15,Massachusetts,5.0
2019-02-10,Penn St.,18.5
2019-02-10,Loyola Maryland,18.0
2019-02-10,St. Bonaventure,18.0
2019-02-10,Air Force,17.0
2019-02-10,Army West Point,17.0
2019-02-10,Quinnipiac,17.0
2019-02-10,Georgetown,16.0
2019-02-10,Bryant,16.0
2019-02-10,Mercer,15.5
2019-02-10,Johns Hopkins,15.0
2019-02-10,Canisius,15.0
2019-02-10,Detroit Mercy,15.0
2019-02-10,Furman,14.5
2019-02-10,Boston U.,14.5
2019-02-10,NJIT,14.5
2019-02-10,Syracuse,14.0
2019-02-10,Hofstra,14.0
2019-02-10,Robert Morris,14.0
2019-02-10,Ohio St.,13.5
2019-02-10,Wagner,13.5
2019-02-10,Manhattan,13.0
2019-02-10,Delaware,13.0
2019-02-10,Navy,13.0
2019-02-10,Holy Cross,13.0
2019-02-10,High Point,12.5
2019-02-10,Jacksonville,12.5
2019-02-10,Cleveland St.,12.0
2019-02-10,Bellarmine,12.0
2019-02-10,Utah,12.0
2019-02-10,Mount St. Mary's,12.0
2019-02-10,Bucknell,11.5
2019-02-10,Rutgers,11.5
2019-02-10,North Carolina,11.5
2019-02-10,Maryland,11.0
2019-02-10,Colgate,11.0
2019-02-10,Richmond,11.0
2019-02-10,Lehigh,10.5
2019-02-10,Denver,10.0
2019-02-10,Towson,10.0
2019-02-10,Saint Joseph's,10.0
2019-02-10,Villanova,10.0
2019-02-10,Providence,10.0
2019-02-10,Hobart,10.0
2019-02-10,Duke,9.33
2019-02-10,Sacred Heart,9.0
2019-02-10,Michigan,9.0
2019-02-10,Lafayette,8.5
2019-02-10,Marquette,8.0
2019-02-10,St. John's,8.0
2019-02-10,Vermont,8.0
2019-02-10,Virginia,8.0
2019-02-10,UMass Lowell,6.0
2019-02-10,Massachusetts,5.0
2019-02-09,Penn St.,18.5
2019-02-09,Loyola Maryland,18.0
2019-02-09,St. Bonaventure,18.0
2019-02-09,Air Force,17.0
2019-02-09,Army West Point,17.0
2019-02-09,Quinnipiac,17.0
2019-02-09,Georgetown,16.0
2019-02-09,Mercer,15.5
2019-02-09,Johns Hopkins,15.0
2019-02-09,Canisius,15.0
2019-02-09,Detroit Mercy,15.0
2019-02-09,Furman,14.5
2019-02-09,Boston U.,14.5
2019-02-09,NJIT,14.5
2019-02-09,Syracuse,14.0
2019-02-09,Hofstra,14.0
2019-02-09,Robert Morris,14.0
2019-02-09,Ohio St.,13.5
2019-02-09,Wagner,13.5
2019-02-09,Manhattan,13.0
2019-02-09,Delaware,13.0
2019-02-09,Navy,13.0
2019-02-09,Holy Cross,13.0
2019-02-09,High Point,12.5
2019-02-09,Jacksonville,12.5
2019-02-09,Cleveland St.,12.0
2019-02-09,Bellarmine,12.0
2019-02-09,Utah,12.0
2019-02-09,Mount St. Mary's,12.0
2019-02-09,North Carolina,11.5
2019-02-09,Rutgers,11.5
2019-02-09,Colgate,11.0
2019-02-09,Maryland,11.0
2019-02-09,Richmond,11.0
2019-02-09,Lehigh,10.5
2019-02-09,Denver,10.0
2019-02-09,Towson,10.0
2019-02-09,Saint Joseph's,10.0
2019-02-09,Bucknell,10.0
2019-02-09,Villanova,10.0
2019-02-09,Providence,10.0
2019-02-09,Hobart,10.0
2019-02-09,Duke,9.33
2019-02-09,Sacred Heart,9.0
2019-02-09,Michigan,9.0
2019-02-09,Lafayette,8.5
2019-02-09,Marquette,8.0
2019-02-09,St. John's,8.0
2019-02-09,Vermont,8.0
2019-02-09,Virginia,8.0
2019-02-09,UMass Lowell,6.0
2019-02-09,Massachusetts,5.0
2019-02-08,Boston U.,24.0
2019-02-08,St. Bonaventure,23.0
2019-02-08,Penn St.,20.0
2019-02-08,NJIT,19.0
2019-02-08,Jacksonville,18.0
2019-02-08,Wagner,16.0
2019-02-08,Ohio St.,16.0
2019-02-08,Mercer,15.0
2019-02-08,Detroit Mercy,15.0
2019-02-08,Lafayette,14.0
2019-02-08,Syracuse,14.0
2019-02-08,Bellarmine,13.0
2019-02-08,High Point,12.5
2019-02-08,Cleveland St.,11.0
2019-02-08,Colgate,11.0
2019-02-08,Utah,11.0
2019-02-08,Maryland,11.0
2019-02-08,Providence,10.0
2019-02-08,Bucknell,10.0
2019-02-08,North Carolina,10.0
2019-02-08,Villanova,10.0
2019-02-08,Duke,9.5
2019-02-08,Furman,9.0
2019-02-08,Vermont,9.0
2019-02-08,Rutgers,8.0
2019-02-08,Lehigh,5.0
2019-02-06,Boston U.,24.0
2019-02-06,St. Bonaventure,23.0
2019-02-06,Penn St.,20.0
2019-02-06,NJIT,19.0
2019-02-06,Jacksonville,18.0
2019-02-06,Ohio St.,16.0
2019-02-06,Wagner,16.0
2019-02-06,Mercer,15.0
2019-02-06,Detroit Mercy,15.0
2019-02-06,Lafayette,14.0
2019-02-06,Bellarmine,13.0
2019-02-06,High Point,12.5
2019-02-06,Maryland,11.0
2019-02-06,Cleveland St.,11.0
2019-02-06,Utah,11.0
2019-02-06,North Carolina,10.0
2019-02-06,Bucknell,10.0
2019-02-06,Providence,10.0
2019-02-06,Villanova,10.0
2019-02-06,Duke,9.5
2019-02-06,Vermont,9.0
2019-02-06,Furman,9.0
2019-02-06,Rutgers,8.0
2019-02-06,Lehigh,5.0
2019-02-03,Boston U.,24.0
2019-02-03,St. Bonaventure,23.0
2019-02-03,Penn St.,20.0
2019-02-03,NJIT,19.0
2019-02-03,Jacksonville,18.0
2019-02-03,Ohio St.,16.0
2019-02-03,Wagner,16.0
2019-02-03,Detroit Mercy,15.0
2019-02-03,Mercer,15.0
2019-02-03,Lafayette,14.0
2019-02-03,Bellarmine,13.0
2019-02-03,Cleveland St.,11.0
2019-02-03,Utah,11.0
2019-02-03,Maryland,11.0
2019-02-03,Villanova,10.0
2019-02-03,Bucknell,10.0
2019-02-03,Providence,10.0
2019-02-03,North Carolina,10.0
2019-02-03,Duke,9.0
2019-02-03,Furman,9.0
2019-02-03,Vermont,9.0
2019-02-03,Rutgers,8.0
2019-02-03,High Point,6.0
2019-02-03,Lehigh,5.0
2020-03-12,Canisius,17.2
2020-03-12,LIU,15.29
2020-03-12,Hobart,15.2
2020-03-12,Sacred Heart,15.17
2020-03-12,Binghamton,14.83
2020-03-12,Siena,14.83
2020-03-12,Harvard,14.75
2020-03-12,Furman,14.57
2020-03-12,Fairfield,13.86
2020-03-12,Ohio St.,13.86
2020-03-12,Manhattan,13.83
2020-03-12,Stony Brook,13.71
2020-03-12,Colgate,13.67
2020-03-12,Saint Joseph's,13.57
2020-03-12,Providence,13.5
2020-03-12,Dartmouth,13.5
2020-03-12,High Point,13.38
2020-03-12,Quinnipiac,13.33
2020-03-12,Virginia,13.33
2020-03-12,Richmond,13.29
2020-03-12,Hampton,13.0
2020-03-12,Utah,13.0
2020-03-12,Vermont,13.0
2020-03-12,Brown,13.0
2020-03-12,Maryland,12.83
2020-03-12,St. Bonaventure,12.83
2020-03-12,Syracuse,12.8
2020-03-12,Towson,12.5
2020-03-12,UMBC,12.4
2020-03-12,Boston U.,12.33
2020-03-12,Villanova,12.29
2020-03-12,Air Force,12.29
2020-03-12,Rutgers,12.17
2020-03-12,Penn St.,12.14
2020-03-12,NJIT,12.14
2020-03-12,Lafayette,12.0
2020-03-12,Princeton,12.0
2020-03-12,Hartford,11.83
2020-03-12,Delaware,11.83
2020-03-12,UAlbany,11.8
2020-03-12,VMI,11.75
2020-03-12,Bellarmine,11.75
2020-03-12,Massachusetts,11.71
2020-03-12,Michigan,11.71
2020-03-12,Johns Hopkins,11.67
2020-03-12,Drexel,11.67
2020-03-12,Army West Point,11.63
2020-03-12,UMass Lowell,11.43
2020-03-12,Penn,11.4
2020-03-12,Marist,11.17
2020-03-12,Bryant,11.14
2020-03-12,Loyola Maryland,11.0
2020-03-12,Notre Dame,11.0
2020-03-12,Mount St. Mary's,10.88
2020-03-12,Georgetown,10.83
2020-03-12,Bucknell,10.83
2020-03-12,Wagner,10.67
2020-03-12,Monmouth,10.67
2020-03-12,St. John's,10.43
2020-03-12,Robert Morris,10.33
2020-03-12,Detroit Mercy,10.2
2020-03-12,Navy,10.2
2020-03-12,Lehigh,10.17
2020-03-12,Duke,9.75
2020-03-12,Yale,9.75
2020-03-12,Holy Cross,9.71
2020-03-12,Jacksonville,9.67
2020-03-12,Hofstra,9.57
2020-03-12,Marquette,9.43
2020-03-12,Cleveland St.,9.14
2020-03-12,North Carolina,9.0
2020-03-12,Cornell,8.6
2020-03-12,Mercer,8.57
2020-03-12,Denver,7.67
2020-03-12,Merrimack,10.67
2020-03-11,Canisius,17.2
2020-03-11,LIU,15.29
2020-03-11,Hobart,15.2
2020-03-11,Sacred Heart,15.17
2020-03-11,Binghamton,14.83
2020-03-11,Siena,14.83
2020-03-11,Harvard,14.75
2020-03-11,Furman,14.57
2020-03-11,Fairfield,13.86
2020-03-11,Ohio St.,13.86
2020-03-11,Manhattan,13.83
2020-03-11,Stony Brook,13.71
2020-03-11,Colgate,13.67
2020-03-11,Saint Joseph's,13.57
2020-03-11,Providence,13.5
2020-03-11,Dartmouth,13.5
2020-03-11,High Point,13.38
2020-03-11,Quinnipiac,13.33
2020-03-11,Virginia,13.33
2020-03-11,Richmond,13.29
2020-03-11,Hampton,13.0
2020-03-11,Utah,13.0
2020-03-11,Vermont,13.0
2020-03-11,Brown,13.0
2020-03-11,Maryland,12.83
2020-03-11,St. Bonaventure,12.83
2020-03-11,Syracuse,12.8
2020-03-11,Towson,12.5
2020-03-11,UMBC,12.4
2020-03-11,Boston U.,12.33
2020-03-11,Villanova,12.29
2020-03-11,Air Force,12.29
2020-03-11,Rutgers,12.17
2020-03-11,Penn St.,12.14
2020-03-11,NJIT,12.14
2020-03-11,Lafayette,12.0
2020-03-11,Princeton,12.0
2020-03-11,Hartford,11.83
2020-03-11,Delaware,11.83
2020-03-11,UAlbany,11.8
2020-03-11,VMI,11.75
2020-03-11,Bellarmine,11.75
2020-03-11,Massachusetts,11.71
2020-03-11,Drexel,11.67
2020-03-11,Johns Hopkins,11.67
2020-03-11,Army West Point,11.63
2020-03-11,Michigan,11.57
2020-03-11,UMass Lowell,11.43
2020-03-11,Penn,11.4
2020-03-11,Marist,11.17
2020-03-11,Bryant,11.14
2020-03-11,Loyola Maryland,11.0
2020-03-11,Notre Dame,11.0
2020-03-11,Mount St. Mary's,10.88
2020-03-11,Georgetown,10.83
2020-03-11,Bucknell,10.83
2020-03-11,Wagner,10.67
2020-03-11,Monmouth,10.67
2020-03-11,St. John's,10.43
2020-03-11,Robert Morris,10.33
2020-03-11,Detroit Mercy,10.2
2020-03-11,Navy,10.2
2020-03-11,Lehigh,10.17
2020-03-11,Duke,9.75
2020-03-11,Yale,9.75
2020-03-11,Holy Cross,9.71
2020-03-11,Jacksonville,9.67
2020-03-11,Hofstra,9.57
2020-03-11,Marquette,9.43
2020-03-11,Cleveland St.,9.14
2020-03-11,North Carolina,9.0
2020-03-11,Cornell,8.6
2020-03-11,Mercer,8.57
2020-03-11,Denver,7.67
2020-03-11,Merrimack,10.67
2020-03-10,Canisius,17.2
2020-03-10,LIU,15.29
2020-03-10,Hobart,15.2
2020-03-10,Sacred Heart,15.17
2020-03-10,Binghamton,14.83
2020-03-10,Siena,14.83
2020-03-10,Harvard,14.75
2020-03-10,Furman,14.57
2020-03-10,Fairfield,13.86
2020-03-10,Ohio St.,13.86
2020-03-10,Manhattan,13.83
2020-03-10,Stony Brook,13.71
2020-03-10,Colgate,13.67
2020-03-10,Hampton,13.6
2020-03-10,Saint Joseph's,13.57
2020-03-10,Dartmouth,13.5
2020-03-10,Providence,13.5
2020-03-10,High Point,13.38
2020-03-10,Quinnipiac,13.33
2020-03-10,Virginia,13.33
2020-03-10,Richmond,13.29
2020-03-10,Utah,13.0
2020-03-10,Vermont,13.0
2020-03-10,Brown,13.0
2020-03-10,Maryland,12.83
2020-03-10,St. Bonaventure,12.83
2020-03-10,Syracuse,12.8
2020-03-10,Towson,12.5
2020-03-10,UMBC,12.4
2020-03-10,Boston U.,12.33
2020-03-10,Villanova,12.29
2020-03-10,Air Force,12.29
2020-03-10,Rutgers,12.17
2020-03-10,Penn St.,12.14
2020-03-10,NJIT,12.14
2020-03-10,Lafayette,12.0
2020-03-10,Princeton,12.0
2020-03-10,Hartford,11.83
2020-03-10,Delaware,11.83
2020-03-10,UAlbany,11.8
2020-03-10,VMI,11.75
2020-03-10,Bellarmine,11.75
2020-03-10,Massachusetts,11.71
2020-03-10,Drexel,11.67
2020-03-10,Johns Hopkins,11.67
2020-03-10,Army West Point,11.63
2020-03-10,UMass Lowell,11.43
2020-03-10,Penn,11.4
2020-03-10,Michigan,11.33
2020-03-10,Marist,11.17
2020-03-10,Bryant,11.14
2020-03-10,Loyola Maryland,11.0
2020-03-10,Notre Dame,11.0
2020-03-10,Mount St. Mary's,10.88
2020-03-10,Georgetown,10.83
2020-03-10,Bucknell,10.83
2020-03-10,Wagner,10.67
2020-03-10,Monmouth,10.67
2020-03-10,St. John's,10.43
2020-03-10,Robert Morris,10.33
2020-03-10,Detroit Mercy,10.2
2020-03-10,Navy,10.2
2020-03-10,Lehigh,10.17
2020-03-10,Duke,9.75
2020-03-10,Yale,9.75
2020-03-10,Holy Cross,9.71
2020-03-10,Jacksonville,9.67
2020-03-10,Hofstra,9.57
2020-03-10,Marquette,9.17
2020-03-10,Cleveland St.,9.14
2020-03-10,North Carolina,9.0
2020-03-10,Cornell,8.6
2020-03-10,Mercer,8.57
2020-03-10,Denver,7.67
2020-03-10,Merrimack,10.67
2020-03-09,Canisius,17.2
2020-03-09,Hobart,15.2
2020-03-09,Sacred Heart,15.17
2020-03-09,Binghamton,14.83
2020-03-09,LIU,14.83
2020-03-09,Harvard,14.75
2020-03-09,Furman,14.67
2020-03-09,Ohio St.,14.5
2020-03-09,Manhattan,13.83
2020-03-09,Stony Brook,13.71
2020-03-09,Colgate,13.67
2020-03-09,Hampton,13.6
2020-03-09,Siena,13.6
2020-03-09,Saint Joseph's,13.57
2020-03-09,Providence,13.5
2020-03-09,Dartmouth,13.5
2020-03-09,High Point,13.38
2020-03-09,Quinnipiac,13.33
2020-03-09,Fairfield,13.33
2020-03-09,Virginia,13.33
2020-03-09,Richmond,13.29
2020-03-09,Brown,13.0
2020-03-09,Utah,13.0
2020-03-09,Vermont,13.0
2020-03-09,St. Bonaventure,12.83
2020-03-09,Maryland,12.83
2020-03-09,Syracuse,12.8
2020-03-09,Towson,12.5
2020-03-09,UMBC,12.4
2020-03-09,Boston U.,12.33
2020-03-09,Villanova,12.29
2020-03-09,Air Force,12.29
2020-03-09,Johns Hopkins,12.2
