Date,Year,Team 1,Score 1,Team 2,Score 2,Winner
2022-02-05,2022,Denver,,Utah,,Utah
2022-02-06,2022,Vermont,,Duke,,Duke
2022-02-09,2022,Marist,,Rutgers,,Rutgers
2022-02-11,2022,Johns Hopkins,18,Towson,12,Johns Hopkins
2022-02-11,2022,Manhattan,7,Duke,17,Duke
2022-02-11,2022,Colgate,10,High Point,11,High Point
2022-02-11,2022,Richmond,9,North Carolina,13,North Carolina
2022-02-12,2022,Mercer,5,Navy,15,Navy
2022-02-12,2022,Lafayette,14,VMI,6,Lafayette
2022-02-12,2022,Bucknell,14,Robert Morris,12,Bucknell
2022-02-12,2022,Loyola Maryland,8,Maryland,20,Maryland
2022-02-12,2022,Rutgers,23,St. John's (NY),6,Rutgers
2022-02-12,2022,Detroit Mercy,5,Michigan,21,Michigan
2022-02-12,2022,Utah,11,Vermont,10,Utah
2022-02-12,2022,Massachusetts,13,Army West Point,14,Army West Point
2022-02-12,2022,Bryant,19,Providence,7,Bryant
2022-02-12,2022,Marquette,9,Bellarmine,8,Marquette
2022-02-12,2022,Canisius,13,Hobart,22,Hobart
2022-02-12,2022,Siena,7,LIU,14,LIU
2022-02-12,2022,Cleveland St.,9,Ohio St.,17,Ohio St.
2022-02-12,2022,Mount St. Mary's,6,Delaware,12,Delaware
2022-02-12,2022,Fairfield,12,Stony Brook,13,Stony Brook
2022-02-12,2022,Quinnipiac,15,UMass Lowell,14,Quinnipiac
2022-02-12,2022,Lehigh,10,NJIT,5,Lehigh
2022-02-12,2022,Sacred Heart,9,Hofstra,21,Hofstra
2022-02-12,2022,Villanova,13,Penn St.,12,Villanova
2022-02-12,2022,Merrimack,10,Boston U.,12,Boston U.
2022-02-12,2022,St. Bonaventure,11,Saint Joseph's,12,Saint Joseph's
2022-02-12,2022,Marist,11,Binghamton,9,Marist
2022-02-12,2022,Holy Cross,5,Syracuse,28,Syracuse
2022-02-12,2022,Air Force,9,Denver,13,Denver
2022-02-13,2022,Johns Hopkins,8,Georgetown,16,Georgetown
2022-02-13,2022,High Point,10,Virginia,11,Virginia
2022-02-13,2022,Jacksonville,14,Duke,12,Jacksonville
2022-02-13,2022,Colgate,9,North Carolina,15,North Carolina
2022-02-15,2022,Mount St. Mary's,8,Towson,13,Towson
2022-02-15,2022,Delaware,12,Saint Joseph's,11,Delaware
2022-02-15,2022,Jacksonville,21,Mercer,12,Jacksonville
2022-02-16,2022,Quinnipiac,7,LIU,12,LIU
2022-02-16,2022,VMI,10,Manhattan,14,Manhattan
2022-02-16,2022,Vermont,16,Penn St.,10,Vermont
2022-02-18,2022,Navy,13,Hofstra,6,Navy
2022-02-19,2022,NJIT,4,Harvard,17,Harvard
2022-02-19,2022,Merrimack,8,Dartmouth,6,Merrimack
2022-02-19,2022,Quinnipiac,13,Brown,19,Brown
2022-02-19,2022,Ohio St.,20,North Carolina,8,Ohio St.
2022-02-19,2022,Loyola Maryland,10,Johns Hopkins,11,Johns Hopkins
2022-02-19,2022,UMass Lowell,9,Massachusetts,19,Massachusetts
2022-02-19,2022,Wagner,9,Fairfield,16,Fairfield
2022-02-19,2022,Army West Point,10,Rutgers,13,Rutgers
2022-02-19,2022,Robert Morris,14,Stony Brook,18,Stony Brook
2022-02-19,2022,Detroit Mercy,2,Notre Dame,24,Notre Dame
2022-02-19,2022,Georgetown,10,Penn,8,Georgetown
2022-02-19,2022,Villanova,14,Yale,17,Yale
2022-02-19,2022,Canisius,13,Bellarmine,11,Canisius
2022-02-19,2022,Lehigh,13,Hobart,14,Hobart
2022-02-19,2022,St. John's (NY),7,Bucknell,23,Bucknell
2022-02-19,2022,Marist,4,Richmond,18,Richmond
2022-02-19,2022,Penn St.,13,Saint Joseph's,15,Saint Joseph's
2022-02-19,2022,Mercer,11,Cleveland St.,9,Mercer
2022-02-19,2022,Air Force,8,Colgate,11,Colgate
2022-02-19,2022,Drexel,8,UMBC,12,UMBC
2022-02-19,2022,Providence,13,Siena,8,Providence
2022-02-19,2022,Marquette,10,Jacksonville,14,Jacksonville
2022-02-19,2022,UAlbany,8,Cornell,16,Cornell
2022-02-19,2022,Hampton,5,Mount St. Mary's,17,Mount St. Mary's
2022-02-19,2022,Monmouth,6,Princeton,22,Princeton
2022-02-19,2022,Denver,10,Duke,19,Duke
2022-02-19,2022,Virginia,18,Towson,9,Virginia
2022-02-19,2022,Holy Cross,3,Michigan,20,Michigan
2022-02-19,2022,Bryant,8,Boston U.,13,Boston U.
2022-02-20,2022,Maryland,14,Syracuse,10,Maryland
2022-02-20,2022,Manhattan,6,Navy,9,Navy
2022-02-21,2022,VMI,15,Hampton,6,VMI
2022-02-22,2022,Canisius,10,Michigan,23,Michigan
2022-02-22,2022,Binghamton,9,Princeton,22,Princeton
2022-02-22,2022,Delaware,14,Duke,19,Duke
2022-02-22,2022,Drexel,11,Lafayette,13,Lafayette
2022-02-22,2022,Bellarmine,12,St. Bonaventure,13,St. Bonaventure
2022-02-23,2022,Brown,11,North Carolina,14,North Carolina
2022-02-23,2022,Siena,10,Army West Point,20,Army West Point
2022-02-25,2022,Quinnipiac,10,Sacred Heart,13,Sacred Heart
2022-02-25,2022,UMBC,8,Mount St. Mary's,9,Mount St. Mary's
2022-02-25,2022,St. John's (NY),10,Stony Brook,17,Stony Brook
2022-02-25,2022,LIU,14,Hofstra,11,LIU
2022-02-25,2022,Hobart,,Colgate,,Colgate
2022-02-26,2022,Syracuse,11,Virginia,20,Virginia
2022-02-26,2022,Utah,12,Marquette,11,Utah
2022-02-26,2022,Saint Joseph's,15,Providence,8,Saint Joseph's
2022-02-26,2022,Wagner,5,Manhattan,11,Manhattan
2022-02-26,2022,Monmouth,6,Delaware,17,Delaware
2022-02-26,2022,Yale,6,Penn St.,10,Penn St.
2022-02-26,2022,Bucknell,15,Marist,7,Bucknell
2022-02-26,2022,NJIT,4,Army West Point,18,Army West Point
2022-02-26,2022,Dartmouth,11,Bryant,9,Dartmouth
2022-02-26,2022,Hampton,3,Bellarmine,23,Bellarmine
2022-02-26,2022,Vermont,11,Brown,12,Brown
2022-02-26,2022,St. Bonaventure,9,VMI,8,St. Bonaventure
2022-02-26,2022,Rutgers,13,Loyola Maryland,12,Rutgers
2022-02-26,2022,Penn,14,Duke,13,Penn
2022-02-26,2022,UAlbany,12,Drexel,14,Drexel
2022-02-26,2022,Harvard,12,Ohio St.,17,Ohio St.
2022-02-26,2022,Georgetown,16,Notre Dame,11,Georgetown
2022-02-26,2022,Massachusetts,7,Boston U.,16,Boston U.
2022-02-26,2022,Princeton,10,Maryland,15,Maryland
2022-02-26,2022,Binghamton,13,Lafayette,12,Binghamton
2022-02-26,2022,Cornell,9,Lehigh,5,Cornell
2022-02-26,2022,Fairfield,9,Villanova,16,Villanova
2022-02-26,2022,Richmond,16,Towson,15,Richmond
2022-02-26,2022,Cleveland St.,5,Michigan,13,Michigan
2022-02-26,2022,High Point,14,Navy,13,High Point
2022-02-26,2022,Jacksonville,11,Denver,9,Jacksonville
2022-02-26,2022,Siena,,UMass Lowell,,UMass Lowell
2022-02-27,2022,Siena,14,UMass Lowell,10,Siena
2022-02-27,2022,St. John's (NY),6,Hofstra,12,Hofstra
2022-02-27,2022,LIU,6,Stony Brook,10,Stony Brook
2022-02-27,2022,Merrimack,11,Holy Cross,9,Merrimack
2022-02-27,2022,Jacksonville,15,Air Force,9,Jacksonville
2022-02-27,2022,Canisius,9,Denver,20,Denver
2022-02-27,2022,Johns Hopkins,10,North Carolina,15,North Carolina
2022-02-27,2022,TBA,,Hofstra,,Hofstra
2022-02-27,2022,TBA,,St. John's (NY),,St. John's (NY)
2022-02-27,2022,TBA,,LIU,,LIU
2022-02-27,2022,TBA,,Stony Brook,,Stony Brook
2022-02-28,2022,Canisius,8,Air Force,9,Air Force
2022-03-01,2022,Mount St. Mary's,4,Georgetown,21,Georgetown
2022-03-01,2022,Fairfield,19,Sacred Heart,16,Fairfield
2022-03-01,2022,Hobart,12,Cornell,15,Cornell
2022-03-01,2022,Michigan,12,Marquette,10,Michigan
2022-03-01,2022,St. Bonaventure,3,Richmond,17,Richmond
2022-03-01,2022,Villanova,14,Brown,15,Brown
2022-03-01,2022,Bellarmine,12,Bryant,16,Bryant
2022-03-01,2022,Wagner,7,Monmouth,9,Monmouth
2022-03-01,2022,Duke,18,High Point,14,Duke
2022-03-02,2022,Army West Point,17,Syracuse,13,Army West Point
2022-03-02,2022,Siena,7,UAlbany,11,UAlbany
2022-03-02,2022,Towson,11,Loyola Maryland,8,Towson
2022-03-04,2022,VMI,8,Mount St. Mary's,7,VMI
2022-03-05,2022,Hampton,0,St. Bonaventure,21,St. Bonaventure
2022-03-05,2022,Maryland,11,Notre Dame,9,Maryland
2022-03-05,2022,Brown,22,Providence,10,Brown
2022-03-05,2022,Massachusetts,12,Yale,13,Yale
2022-03-05,2022,Denver,16,North Carolina,17,North Carolina
2022-03-05,2022,Bryant,6,Vermont,16,Vermont
2022-03-05,2022,Drexel,10,LIU,8,Drexel
2022-03-05,2022,Loyola Maryland,14,Lafayette,12,Loyola Maryland
2022-03-05,2022,NJIT,5,Wagner,7,Wagner
2022-03-05,2022,Bellarmine,4,High Point,15,High Point
2022-03-05,2022,Rutgers,17,Stony Brook,16,Rutgers
2022-03-05,2022,Marist,8,Air Force,17,Air Force
2022-03-05,2022,Detroit Mercy,7,Marquette,13,Marquette
2022-03-05,2022,Harvard,16,Fairfield,12,Harvard
2022-03-05,2022,Binghamton,11,Bucknell,17,Bucknell
2022-03-05,2022,Princeton,10,Georgetown,8,Princeton
2022-03-05,2022,Monmouth,10,Saint Joseph's,15,Saint Joseph's
2022-03-05,2022,Boston U.,18,Colgate,6,Boston U.
2022-03-05,2022,Dartmouth,11,Siena,9,Dartmouth
2022-03-05,2022,Ohio St.,11,Cornell,14,Cornell
2022-03-05,2022,Navy,7,Lehigh,11,Lehigh
2022-03-05,2022,Manhattan,7,St. John's (NY),9,St. John's (NY)
2022-03-05,2022,Hofstra,6,Villanova,8,Villanova
2022-03-05,2022,Richmond,8,Duke,14,Duke
2022-03-05,2022,UMBC,10,Towson,11,Towson
2022-03-05,2022,Delaware,8,Michigan,18,Michigan
2022-03-05,2022,Robert Morris,13,Mercer,11,Robert Morris
2022-03-05,2022,UMass Lowell,10,Merrimack,16,Merrimack
2022-03-05,2022,Johns Hopkins,8,Virginia,19,Virginia
2022-03-05,2022,Penn,10,Penn St.,9,Penn
2022-03-06,2022,Cleveland St.,12,Canisius,10,Cleveland St.
2022-03-06,2022,Utah,16,Jacksonville,10,Utah
2022-03-06,2022,Holy Cross,8,Army West Point,14,Army West Point
2022-03-06,2022,Hobart,16,Syracuse,18,Syracuse
2022-03-08,2022,Saint Joseph's,17,Drexel,18,Drexel
2022-03-08,2022,Quinnipiac,10,Fairfield,14,Fairfield
2022-03-08,2022,Binghamton,12,Hofstra,6,Binghamton
2022-03-08,2022,Sacred Heart,12,Providence,16,Providence
2022-03-08,2022,Vermont,7,Dartmouth,8,Dartmouth
2022-03-08,2022,UAlbany,9,Massachusetts,12,Massachusetts
2022-03-09,2022,Canisius,6,Robert Morris,23,Robert Morris
2022-03-10,2022,Mercer,12,Mount St. Mary's,11,Mercer
2022-03-10,2022,Virginia,15,North Carolina,11,Virginia
2022-03-11,2022,Utah,10,UMBC,13,UMBC
2022-03-11,2022,Army West Point,18,Lafayette,12,Army West Point
2022-03-11,2022,Jacksonville,16,Bellarmine,2,Jacksonville
2022-03-11,2022,Monmouth,15,NJIT,7,Monmouth
2022-03-11,2022,Rutgers,11,Princeton,16,Princeton
2022-03-11,2022,Marist,9,Delaware,18,Delaware
2022-03-11,2022,High Point,13,Robert Morris,11,High Point
2022-03-11,2022,Towson,8,Saint Joseph's,11,Saint Joseph's
2022-03-11,2022,St. John's (NY),10,Siena,13,Siena
2022-03-11,2022,Cleveland St.,5,St. Bonaventure,12,St. Bonaventure
2022-03-12,2022,Georgetown,15,Richmond,10,Georgetown
2022-03-12,2022,Notre Dame,11,Ohio St.,14,Ohio St.
2022-03-12,2022,Harvard,14,Michigan,9,Harvard
2022-03-12,2022,UAlbany,6,Maryland,24,Maryland
2022-03-12,2022,Bucknell,7,Boston U.,12,Boston U.
2022-03-12,2022,Cornell,16,Penn St.,15,Cornell
2022-03-12,2022,Sacred Heart,14,UMass Lowell,10,Sacred Heart
2022-03-12,2022,Manhattan,4,Hofstra,8,Hofstra
2022-03-12,2022,Drexel,11,Marquette,10,Drexel
2022-03-12,2022,Mercer,4,Wagner,13,Wagner
2022-03-12,2022,VMI,11,Detroit Mercy,16,Detroit Mercy
2022-03-12,2022,Air Force,16,Bryant,10,Air Force
2022-03-12,2022,Stony Brook,7,Brown,10,Brown
2022-03-12,2022,Vermont,10,Providence,12,Providence
2022-03-12,2022,LIU,7,Massachusetts,12,Massachusetts
2022-03-13,2022,Colgate,10,Navy,11,Navy
2022-03-13,2022,Penn,8,Villanova,7,Penn
2022-03-13,2022,Holy Cross,7,Lehigh,17,Lehigh
2022-03-13,2022,Duke,10,Loyola Maryland,12,Loyola Maryland
2022-03-13,2022,Syracuse,7,Johns Hopkins,10,Johns Hopkins
2022-03-13,2022,St. Bonaventure,11,Cleveland St.,10,St. Bonaventure
2022-03-13,2022,Yale,16,Denver,13,Yale
2022-03-14,2022,Fairfield,16,Binghamton,11,Fairfield
2022-03-15,2022,Penn St.,11,Bucknell,12,Bucknell
2022-03-15,2022,VMI,6,Monmouth,11,Monmouth
2022-03-15,2022,Lafayette,10,Rutgers,22,Rutgers
2022-03-16,2022,UMass Lowell,9,Stony Brook,17,Stony Brook
2022-03-16,2022,Vermont,10,Massachusetts,12,Massachusetts
2022-03-17,2022,SUNY Delhi,,Mount St. Mary's,,Mount St. Mary's
2022-03-18,2022,Navy,11,Johns Hopkins,10,Navy
2022-03-19,2022,Brown,11,Harvard,12,Harvard
2022-03-19,2022,Syracuse,14,Stony Brook,9,Syracuse
2022-03-19,2022,Rutgers,22,Hofstra,10,Rutgers
2022-03-19,2022,St. Bonaventure,7,Marist,6,St. Bonaventure
2022-03-19,2022,Marquette,7,Robert Morris,10,Robert Morris
2022-03-19,2022,Hobart,8,Sacred Heart,9,Sacred Heart
2022-03-19,2022,Bucknell,9,Loyola Maryland,13,Loyola Maryland
2022-03-19,2022,NJIT,3,Vermont,14,Vermont
2022-03-19,2022,Wagner,7,LIU,12,LIU
2022-03-19,2022,Lehigh,11,Army West Point,10,Lehigh
2022-03-19,2022,Merrimack,4,Bryant,16,Bryant
2022-03-19,2022,Bellarmine,17,VMI,8,Bellarmine
2022-03-19,2022,Towson,7,Duke,14,Duke
2022-03-19,2022,Cleveland St.,19,Hampton,6,Cleveland St.
2022-03-19,2022,Jacksonville,22,UMass Lowell,8,Jacksonville
2022-03-19,2022,Utah,6,Georgetown,16,Georgetown
2022-03-19,2022,St. John's (NY),10,Dartmouth,17,Dartmouth
2022-03-19,2022,Boston U.,16,Holy Cross,10,Boston U.
2022-03-19,2022,Michigan,7,Notre Dame,12,Notre Dame
2022-03-19,2022,Virginia,12,Maryland,23,Maryland
2022-03-19,2022,Quinnipiac,7,Manhattan,9,Manhattan
2022-03-19,2022,Lafayette,7,Colgate,14,Colgate
2022-03-19,2022,Yale,12,Cornell,13,Cornell
2022-03-19,2022,Drexel,12,Villanova,15,Villanova
2022-03-19,2022,Saint Joseph's,19,Mount St. Mary's,6,Saint Joseph's
2022-03-19,2022,Penn,20,Princeton,21,Princeton
2022-03-19,2022,Binghamton,18,UAlbany,10,Binghamton
2022-03-19,2022,Air Force,13,Mercer,10,Air Force
2022-03-19,2022,Providence,11,Fairfield,15,Fairfield
2022-03-20,2022,Siena,8,Canisius,9,Canisius
2022-03-20,2022,UMBC,9,Richmond,14,Richmond
2022-03-20,2022,Johns Hopkins,10,Delaware,12,Delaware
2022-03-20,2022,Denver,14,Ohio St.,12,Denver
2022-03-20,2022,North Carolina,14,High Point,12,North Carolina
2022-03-22,2022,Boston U.,10,Harvard,13,Harvard
2022-03-22,2022,Dartmouth,6,Ohio St.,12,Ohio St.
2022-03-22,2022,St. John's (NY),17,Fairfield,14,St. John's (NY)
2022-03-26,2022,Dartmouth,10,Harvard,19,Harvard
2022-03-26,2022,Bryant,14,Hobart,11,Bryant
2022-03-26,2022,Princeton,12,Yale,14,Yale
2022-03-26,2022,Bellarmine,8,North Carolina,15,North Carolina
2022-03-26,2022,Saint Joseph's,12,Wagner,6,Saint Joseph's
2022-03-26,2022,Towson,9,Denver,12,Denver
2022-03-26,2022,Cornell,11,Penn,15,Penn
2022-03-26,2022,Hofstra,9,Providence,10,Providence
2022-03-26,2022,Drexel,14,Robert Morris,15,Robert Morris
2022-03-26,2022,Massachusetts,10,Brown,7,Massachusetts
2022-03-26,2022,Army West Point,14,Loyola Maryland,12,Army West Point
2022-03-26,2022,Manhattan,9,St. Bonaventure,15,St. Bonaventure
2022-03-26,2022,Canisius,6,Vermont,15,Vermont
2022-03-26,2022,Merrimack,7,LIU,16,LIU
2022-03-26,2022,VMI,10,Cleveland St.,22,Cleveland St.
2022-03-26,2022,Detroit Mercy,8,High Point,18,High Point
2022-03-26,2022,Monmouth,9,Quinnipiac,8,Monmouth
2022-03-26,2022,Notre Dame,8,Virginia,12,Virginia
2022-03-26,2022,St. John's (NY),4,Jacksonville,25,Jacksonville
2022-03-26,2022,Holy Cross,8,Navy,14,Navy
2022-03-26,2022,Duke,10,Syracuse,14,Syracuse
2022-03-26,2022,Mount St. Mary's,14,Sacred Heart,13,Mount St. Mary's
2022-03-26,2022,Stony Brook,10,UAlbany,12,UAlbany
2022-03-26,2022,Delaware,13,Villanova,18,Villanova
2022-03-26,2022,Georgetown,14,Lehigh,11,Georgetown
2022-03-26,2022,UMBC,8,Binghamton,12,Binghamton
2022-03-26,2022,Mercer,9,Utah,23,Utah
2022-03-26,2022,Colgate,6,Bucknell,14,Bucknell
2022-03-26,2022,Lafayette,11,Boston U.,21,Boston U.
2022-03-26,2022,UMass Lowell,8,NJIT,7,UMass Lowell
2022-03-26,2022,Michigan,12,Johns Hopkins,15,Johns Hopkins
2022-03-26,2022,Richmond,20,Hampton,5,Richmond
2022-03-26,2022,Air Force,16,Marquette,9,Air Force
2022-03-26,2022,Siena,10,Marist,11,Marist
2022-03-27,2022,Ohio St.,7,Rutgers,18,Rutgers
2022-03-27,2022,Maryland,18,Penn St.,7,Maryland
2022-03-29,2022,Lehigh,12,Binghamton,10,Lehigh
2022-03-29,2022,Cornell,16,Colgate,9,Cornell
2022-03-29,2022,Lafayette,16,Sacred Heart,8,Lafayette
2022-04-01,2022,Penn St.,9,Ohio St.,18,Ohio St.
2022-04-02,2022,Colgate,6,Harvard,7,Harvard
2022-04-02,2022,Utah,10,Air Force,8,Utah
2022-04-02,2022,Duke,15,North Carolina,6,Duke
2022-04-02,2022,Georgetown,17,Denver,9,Georgetown
2022-04-02,2022,Delaware,10,Massachusetts,11,Massachusetts
2022-04-02,2022,Loyola Maryland,16,Holy Cross,8,Loyola Maryland
2022-04-02,2022,Penn,11,Yale,12,Yale
2022-04-02,2022,Princeton,17,Brown,9,Princeton
2022-04-02,2022,UMBC,3,Vermont,12,Vermont
2022-04-02,2022,High Point,13,Jacksonville,14,Jacksonville
2022-04-02,2022,LIU,4,Bryant,8,Bryant
2022-04-02,2022,Cleveland St.,11,Bellarmine,15,Bellarmine
2022-04-02,2022,Mercer,10,VMI,13,VMI
2022-04-02,2022,Siena,10,Monmouth,1,Siena
2022-04-02,2022,Robert Morris,12,Detroit Mercy,5,Robert Morris
2022-04-02,2022,Providence,11,Marquette,16,Marquette
2022-04-02,2022,Mount St. Mary's,9,Merrimack,14,Merrimack
2022-04-02,2022,Hofstra,10,Fairfield,12,Fairfield
2022-04-02,2022,UAlbany,13,UMass Lowell,12,UAlbany
2022-04-02,2022,Syracuse,6,Notre Dame,22,Notre Dame
2022-04-02,2022,Navy,9,Boston U.,17,Boston U.
2022-04-02,2022,Cornell,8,Dartmouth,7,Cornell
2022-04-02,2022,Army West Point,10,Bucknell,9,Army West Point
2022-04-02,2022,Hobart,12,Saint Joseph's,16,Saint Joseph's
2022-04-02,2022,Canisius,11,Manhattan,14,Manhattan
2022-04-02,2022,Lehigh,14,Lafayette,7,Lehigh
2022-04-02,2022,Villanova,22,St. John's (NY),9,Villanova
2022-04-02,2022,Maryland,20,Michigan,12,Maryland
2022-04-02,2022,Virginia,13,Richmond,17,Richmond
2022-04-02,2022,Towson,13,Drexel,12,Towson
2022-04-02,2022,Marist,17,Quinnipiac,10,Marist
2022-04-02,2022,Sacred Heart,8,Wagner,14,Wagner
2022-04-03,2022,Johns Hopkins,7,Rutgers,12,Rutgers
2022-04-05,2022,Marist,7,Princeton,18,Princeton
2022-04-05,2022,Stony Brook,14,Dartmouth,13,Stony Brook
2022-04-05,2022,Yale,22,Boston U.,15,Yale
2022-04-07,2022,Syracuse,12,UAlbany,14,UAlbany
2022-04-08,2022,Michigan,8,Penn St.,9,Penn St.
2022-04-08,2022,VMI,5,High Point,16,High Point
2022-04-09,2022,Quinnipiac,15,Canisius,10,Quinnipiac
2022-04-09,2022,Georgetown,15,Providence,5,Georgetown
2022-04-09,2022,Colgate,11,Army West Point,13,Army West Point
2022-04-09,2022,Bellarmine,9,Robert Morris,12,Robert Morris
2022-04-09,2022,Brown,12,Penn,10,Brown
2022-04-09,2022,Loyola Maryland,18,Navy,7,Loyola Maryland
2022-04-09,2022,Yale,23,Dartmouth,6,Yale
2022-04-09,2022,Wagner,3,Hobart,12,Hobart
2022-04-09,2022,Monmouth,3,St. Bonaventure,6,St. Bonaventure
2022-04-09,2022,Denver,12,Villanova,10,Denver
2022-04-09,2022,Air Force,13,Detroit Mercy,4,Air Force
2022-04-09,2022,Hofstra,12,Delaware,11,Hofstra
2022-04-09,2022,NJIT,12,Stony Brook,20,Stony Brook
2022-04-09,2022,Lafayette,21,Holy Cross,11,Lafayette
2022-04-09,2022,Bryant,10,Saint Joseph's,11,Saint Joseph's
2022-04-09,2022,Utah,15,Cleveland St.,11,Utah
2022-04-09,2022,North Carolina,4,Virginia,11,Virginia
2022-04-09,2022,UAlbany,7,UMBC,16,UMBC
2022-04-09,2022,Manhattan,8,Siena,7,Manhattan
2022-04-09,2022,Richmond,11,Jacksonville,13,Jacksonville
2022-04-09,2022,Harvard,9,Cornell,17,Cornell
2022-04-09,2022,Marquette,23,St. John's (NY),13,Marquette
2022-04-09,2022,LIU,14,Mount St. Mary's,10,LIU
2022-04-09,2022,Boston U.,7,Princeton,12,Princeton
2022-04-09,2022,Notre Dame,16,Duke,15,Notre Dame
2022-04-09,2022,Massachusetts,9,Towson,12,Towson
2022-04-09,2022,Merrimack,11,Sacred Heart,8,Merrimack
2022-04-09,2022,Johns Hopkins,10,Ohio St.,12,Ohio St.
2022-04-09,2022,Fairfield,18,Drexel,19,Drexel
2022-04-09,2022,Hampton,6,Mercer,22,Mercer
2022-04-09,2022,Vermont,23,UMass Lowell,9,Vermont
2022-04-10,2022,Bucknell,12,Lehigh,13,Lehigh
2022-04-10,2022,Rutgers,9,Maryland,17,Maryland
2022-04-11,2022,Cornell,16,Syracuse,15,Cornell
2022-04-12,2022,Notre Dame,18,Marquette,8,Notre Dame
2022-04-12,2022,NJIT,11,Marist,12,Marist
2022-04-14,2022,Virginia,8,Duke,17,Duke
2022-04-15,2022,High Point,25,Hampton,8,High Point
2022-04-16,2022,Marquette,10,Georgetown,20,Georgetown
2022-04-16,2022,Rutgers,13,Michigan,12,Rutgers
2022-04-16,2022,Fairfield,16,Massachusetts,13,Fairfield
2022-04-16,2022,Harvard,8,Penn,11,Penn
2022-04-16,2022,St. John's (NY),4,Denver,18,Denver
2022-04-16,2022,St. Bonaventure,11,Siena,14,Siena
2022-04-16,2022,Yale,13,Brown,20,Brown
2022-04-16,2022,Saint Joseph's,14,LIU,10,Saint Joseph's
2022-04-16,2022,Mount St. Mary's,9,Wagner,5,Mount St. Mary's
2022-04-16,2022,Sacred Heart,10,Bryant,22,Bryant
2022-04-16,2022,Detroit Mercy,8,Bellarmine,13,Bellarmine
2022-04-16,2022,Jacksonville,25,VMI,6,Jacksonville
2022-04-16,2022,Boston U.,14,Loyola Maryland,9,Boston U.
2022-04-16,2022,Canisius,4,Monmouth,6,Monmouth
2022-04-16,2022,Cleveland St.,8,Air Force,12,Air Force
2022-04-16,2022,Robert Morris,8,Utah,18,Utah
2022-04-16,2022,Penn St.,10,Johns Hopkins,13,Johns Hopkins
2022-04-16,2022,Quinnipiac,9,Virginia,21,Virginia
2022-04-16,2022,Towson,10,Delaware,11,Delaware
2022-04-16,2022,Drexel,10,Hofstra,7,Drexel
2022-04-16,2022,UMBC,11,UMass Lowell,7,UMBC
2022-04-16,2022,Ohio St.,12,Maryland,19,Maryland
2022-04-16,2022,Marist,13,Manhattan,12,Marist
2022-04-16,2022,Lehigh,8,Colgate,9,Colgate
2022-04-16,2022,Stony Brook,7,Binghamton,3,Stony Brook
2022-04-16,2022,Navy,9,Lafayette,5,Navy
2022-04-16,2022,Army West Point,17,Cornell,10,Army West Point
2022-04-16,2022,Providence,13,Villanova,18,Villanova
2022-04-16,2022,Dartmouth,10,Princeton,12,Princeton
2022-04-16,2022,Vermont,14,UAlbany,6,Vermont
2022-04-16,2022,Mercer,9,Richmond,22,Richmond
2022-04-16,2022,Hobart,12,Merrimack,11,Hobart
2022-04-16,2022,Syracuse,13,North Carolina,14,North Carolina
2022-04-17,2022,Holy Cross,7,Bucknell,23,Bucknell
2022-04-17,2022,Jacksonville,26,Hampton,3,Jacksonville
2022-04-19,2022,Binghamton,18,NJIT,8,Binghamton
2022-04-19,2022,Loyola Maryland,7,Georgetown,14,Georgetown
2022-04-20,2022,Holy Cross,15,UMass Lowell,14,Holy Cross
2022-04-21,2022,North Carolina,5,Notre Dame,12,Notre Dame
2022-04-22,2022,Manhattan,11,Monmouth,4,Manhattan
2022-04-22,2022,Lafayette,16,Bucknell,19,Bucknell
2022-04-22,2022,UAlbany,16,NJIT,6,UAlbany
2022-04-23,2022,Marist,13,Canisius,7,Marist
2022-04-23,2022,Villanova,10,Marquette,8,Villanova
2022-04-23,2022,Penn,16,Dartmouth,12,Penn
2022-04-23,2022,Air Force,10,Robert Morris,11,Robert Morris
2022-04-23,2022,Loyola Maryland,11,Colgate,10,Loyola Maryland
2022-04-23,2022,Binghamton,10,Vermont,17,Vermont
2022-04-23,2022,Navy,12,Army West Point,11,Navy
2022-04-23,2022,Brown,13,Cornell,8,Brown
2022-04-23,2022,Merrimack,8,Wagner,6,Merrimack
2022-04-23,2022,Richmond,16,High Point,5,Richmond
2022-04-23,2022,Utah,12,Bellarmine,11,Utah
2022-04-23,2022,LIU,19,Hobart,22,Hobart
2022-04-23,2022,Hampton,5,VMI,21,VMI
2022-04-23,2022,St. Bonaventure,10,Quinnipiac,8,St. Bonaventure
2022-04-23,2022,Maryland,22,Johns Hopkins,7,Maryland
2022-04-23,2022,Princeton,16,Harvard,19,Harvard
2022-04-23,2022,Massachusetts,13,Hofstra,9,Massachusetts
2022-04-23,2022,Towson,12,Fairfield,8,Towson
2022-04-23,2022,Siena,11,Holy Cross,8,Siena
2022-04-23,2022,Sacred Heart,7,Saint Joseph's,14,Saint Joseph's
2022-04-23,2022,Denver,16,Providence,3,Denver
2022-04-23,2022,Stony Brook,13,UMBC,11,Stony Brook
2022-04-23,2022,Mercer,5,Jacksonville,17,Jacksonville
2022-04-23,2022,Boston U.,9,Lehigh,8,Boston U.
2022-04-23,2022,Bryant,14,Mount St. Mary's,7,Bryant
2022-04-23,2022,Virginia,21,Syracuse,15,Virginia
2022-04-23,2022,Delaware,16,Drexel,15,Delaware
2022-04-23,2022,St. John's (NY),6,Georgetown,23,Georgetown
